,3,5,6,8,9,10,12,14,15,21,22,mean_importance,rank_global
ch9-lowgamma-de,0.0022274579113530373,0.0017882428235653674,0.0019395750967451995,0.007528081800172486,0.0005405019753101845,0.0019655459253823332,0.0009779661168953103,0.0009838353242542929,0.0012281427261023646,0.006567304810542965,0.003456349363675125,0.0026548185339998784,30.0
ch6-lowgamma-psd,0.001977579410901995,0.0012109010780651012,0.0012640122774587171,0.0032472539013494394,0.000957682856104784,0.012887366041811042,0.001505880726829669,0.0004503284113621304,0.0006315033961628338,0.003685795390275599,0.0007763267260646469,0.0025995118378532686,31.0
ch17-lowgamma-psd,0.0005908385428270863,0.0008954122275243346,0.0001350335473184834,0.0010231099491242873,0.00122758415704109,0.0010635625975432988,0.001199259801129514,0.01670849283811288,0.0011809398201937812,0.0034753705398914937,0.0008359563750495673,0.0025759600359778014,32.0
ch6-lowgamma-hjact,0.0015206517717083787,0.0023073766984425207,0.0011424477450655188,0.0019525364934471102,0.0015331394143714289,0.010838578909411409,0.00202101448877874,0.0005692522426343021,0.0006284168330088928,0.003811939889377698,0.0007981492477413901,0.0024657730667261265,33.0
ch4-lowgamma-de,0.0013713853703626027,0.0009397908415624754,0.0016559792550738875,0.0005670940232917342,0.0003013603274815252,0.006599750233371462,0.0009288465766226443,0.0019283583889519022,0.0011488845507622693,0.004563953168458807,0.006080945937536398,0.002371486243043246,34.0
ch6-lowgamma-de,0.0016759887833012284,0.0012868709809844068,0.0010356087660697282,0.0026343523541397683,0.0013700225969628071,0.009020835412978438,0.0018340390769830495,0.0007360521922204596,0.0005832902605304645,0.004934565193561357,0.0006044323787904384,0.002337823454229286,35.0
ch4-lowgamma-peaktopeak,0.00040693508898361885,0.002160024487443616,0.005615275844808891,0.001141093370380399,0.0017122424250877806,0.0031883547487917604,0.0008342787918339212,0.0036961157615262893,0.001528144402192096,0.0038127774549996133,0.0012036500036181398,0.002299899307242375,36.0
ch5-alpha-relpow,0.0026538146817041744,0.005406979897667285,0.0005559188433077153,0.0005645466922982622,0.0007691793604135248,0.00753788511958304,0.0032966561610706167,0.00036081342174428644,0.001289279173057439,0.002006779902763192,0.0007993959426715449,0.002294659017843735,37.0
ch12-lowgamma-peaktopeak,0.0007275135071926702,0.0020043450590029373,0.009924184273158127,0.0010713219525155088,0.00045570631529768987,0.005318137820674188,0.0007853508933622741,0.0010676967346887386,0.0013494828413549572,0.0010035399726063795,0.0015144716471723267,0.002292886456093254,38.0
ch11-lowgamma-relpow,0.0011609294988492046,0.0005065395582815601,0.0010045167809027093,0.0005570580221328708,0.001662227274667804,0.001257391060870282,0.013570264066997906,0.002528623987737886,0.001018308418982297,0.0002738405950936001,0.0016539342520485217,0.0022903303196876944,39.0
ch17-alpha-peaktopeak,0.00021631070920950608,0.0010267061535646355,0.0008672153354758844,0.0003519218112440217,0.00046611043475950704,0.010785712661548793,0.008746338786287455,0.0002672369031076456,0.0012113589354257853,0.0006217202007818994,0.0005070935554987001,0.0022788841351730755,40.0
ch18-beta-peaktopeak,0.001007887609350648,0.006501640483954606,0.0007861494592182436,0.0017911296736686907,0.0008665489674693087,0.0017638540202803757,0.0008983719980648477,0.0005162996636549339,0.006927638450725317,0.0024489913206240904,0.001266894317358376,0.0022523096331244943,41.0
ch2-lowgamma-peaktopeak,0.001159236819446713,0.004223711818990891,0.0008073454461019042,0.0010706774308739946,0.007933161483414324,0.0007016960945767102,0.0009374962092117707,0.0005813044988640649,0.0005909404483612679,0.005061615394128748,0.001417563168379606,0.0022258862556681813,42.0
ch2-lowgamma-de,0.0013730062194094491,0.00353636978863813,0.0007771560665014536,0.0010095518970960177,0.0011817202009575159,0.0021869493584466024,0.0006704806559794546,0.0012618597328129864,0.000713518438156895,0.009986509935244215,0.0017434244120577598,0.0022218678823000436,43.0
