feature,mean_importance
ch3-lowgamma-std,0.1830273
ch3-lowgamma-de,0.07350836
ch15-alpha-skew,0.057324536
ch18-lowgamma-hjmob,0.042911544
ch9-beta-hjact,0.042717867
ch15-lowgamma-peaktopeak,0.03829591
ch19-lowgamma-std,0.03336034
ch12-lowgamma-hjmob,0.03184658
ch17-beta-relpow,0.030901665
ch7-lowgamma-peaktopeak,0.025844699
ch17-lowgamma-kurt,0.02569979
ch3-lowgamma-relpow,0.022869565
ch14-delta-relpow,0.017050656
ch15-theta-skew,0.016983397
ch14-lowgamma-relpow,0.016552359
ch9-alpha-skew,0.015752
ch15-lowgamma-kurt,0.01574371
ch18-lowgamma-de,0.01573654
ch17-lowgamma-de,0.01566807
ch6-lowgamma-hjact,0.015295443
ch5-delta-kurt,0.015008316
ch10-lowgamma-hjcomp,0.014447369
ch16-lowgamma-peaktopeak,0.013750178
ch9-beta-psd,0.0133411875
ch6-alpha-kurt,0.013101799
ch11-lowgamma-hjcomp,0.012842372
ch5-theta-kurt,0.01201506
ch17-alpha-hjmob,0.01199671
ch8-lowgamma-kurt,0.010974913
ch1-theta-skew,0.01011901
ch4-theta-kurt,0.010091725
ch4-delta-kurt,0.009896834
ch18-beta-kurt,0.009861776
ch3-theta-psd,0.00955197
ch8-beta-hjcomp,0.0095055
ch6-alpha-hjcomp,0.0094650425
ch9-beta-peaktopeak,0.009311525
ch9-lowgamma-kurt,0.009265538
ch17-beta-psd,0.009263476
ch14-lowgamma-peaktopeak,0.0085610645
ch19-lowgamma-hjmob,0.008550791
ch2-lowgamma-hjcomp,0.008189317
ch12-beta-skew,0.008188847
ch13-beta-psd,0.007691085
ch19-lowgamma-de,0.007622584
ch19-alpha-skew,0.007590021
ch1-lowgamma-de,0.007549096
ch9-beta-skew,0.007491303
ch3-sigma-relpow,0.0074849417
ch17-sigma-skew,0.007048213
ch16-delta-relpow,0.0070418664
ch1-lowgamma-hjmob,0.0069758375
ch2-alpha-hjcomp,0.006865062
ch19-theta-skew,0.0066734096
ch14-lowgamma-kurt,0.006345038
ch16-lowgamma-relpow,0.0062940805
ch8-alpha-skew,0.0062475256
ch12-lowgamma-de,0.006241878
ch3-alpha-relpow,0.0061390745
ch14-alpha-skew,0.0059168357
ch2-lowgamma-skew,0.005875828
ch17-lowgamma-peaktopeak,0.005861652
ch14-theta-skew,0.005838689
ch10-lowgamma-kurt,0.005792168
ch17-lowgamma-hjmob,0.0055472245
ch6-beta-psd,0.0054990915
ch3-delta-skew,0.0054894197
ch10-beta-skew,0.005488964
ch12-theta-kurt,0.0053301803
ch2-beta-relpow,0.0052923067
ch10-lowgamma-hjmob,0.005262951
ch18-lowgamma-peaktopeak,0.005229902
ch17-lowgamma-hjcomp,0.005212582
ch16-beta-kurt,0.0051693916
ch15-delta-skew,0.0051411795
ch9-lowgamma-hjcomp,0.005129793
ch4-alpha-hjmob,0.005054475
ch19-delta-relpow,0.005026073
ch6-delta-skew,0.004998859
ch3-lowgamma-peaktopeak,0.00494833
ch12-delta-relpow,0.0049425014
ch4-beta-psd,0.0048612743
ch4-sigma-kurt,0.004736815
ch6-lowgamma-hjcomp,0.004719849
ch14-sigma-kurt,0.0043590297
ch4-lowgamma-skew,0.004339915
ch7-beta-peaktopeak,0.004306948
ch1-lowgamma-relpow,0.0042368025
ch3-beta-relpow,0.004184522
ch5-lowgamma-de,0.0041796714
ch18-theta-relpow,0.003944392
ch13-theta-kurt,0.0039293794
ch3-alpha-skew,0.0038593325
ch11-lowgamma-skew,0.0038213602
ch9-lowgamma-std,0.0037079738
ch13-lowgamma-peaktopeak,0.0036496092
ch10-lowgamma-de,0.0036418578
ch13-theta-psd,0.0035843174
ch6-lowgamma-de,0.0035412053
ch16-lowgamma-de,0.0034566463
ch16-sigma-skew,0.0034096735
ch11-lowgamma-hjmob,0.0033572062
ch1-sigma-kurt,0.0033540928
ch17-lowgamma-std,0.0033362343
ch1-beta-psd,0.003327312
ch5-theta-skew,0.0032780573
ch1-alpha-kurt,0.0032569016
ch3-sigma-skew,0.0031904476
ch11-alpha-relpow,0.0031485362
ch18-theta-kurt,0.0031212538
ch12-sigma-skew,0.0031184633
ch13-alpha-hjmob,0.0030509979
ch7-lowgamma-skew,0.0030128704
ch4-lowgamma-hjmob,0.0029631131
ch2-beta-hjcomp,0.002956725
ch15-lowgamma-relpow,0.0029526358
ch12-lowgamma-kurt,0.0029390992
ch15-lowgamma-hjmob,0.0029247864
ch18-delta-relpow,0.002919618
ch5-sigma-kurt,0.0029095437
ch10-delta-skew,0.0028583736
ch15-alpha-hjmob,0.0028487348
ch19-lowgamma-peaktopeak,0.0028468238
ch7-theta-relpow,0.0028381743
ch13-alpha-relpow,0.0028189968
ch18-beta-relpow,0.0027999324
ch3-theta-skew,0.0027591016
ch16-lowgamma-hjcomp,0.002737455
ch4-sigma-skew,0.0027275812
ch7-theta-peaktopeak,0.0026559494
ch15-sigma-skew,0.0025741137
ch17-beta-peaktopeak,0.002547485
ch4-theta-hjcomp,0.002544882
ch8-sigma-relpow,0.0025437137
ch16-theta-skew,0.0025232467
ch18-alpha-kurt,0.0025193796
ch19-alpha-relpow,0.0024876627
ch16-theta-hjcomp,0.0024350528
ch13-theta-skew,0.0024342805
ch7-lowgamma-hjact,0.0024332579
ch6-beta-hjcomp,0.0024274774
ch12-lowgamma-peaktopeak,0.0024246583
ch13-lowgamma-hjmob,0.0024226047
ch11-lowgamma-kurt,0.002419841
ch11-lowgamma-de,0.002363941
ch3-lowgamma-hjmob,0.0023310552
ch6-alpha-hjmob,0.0021951117
ch10-beta-psd,0.002147082
ch4-sigma-peaktopeak,0.0021371609
ch10-theta-relpow,0.0021043902
ch11-beta-skew,0.0021043343
ch7-lowgamma-kurt,0.002101327
ch13-lowgamma-skew,0.002094807
ch6-lowgamma-peaktopeak,0.0020882327
ch2-alpha-hjmob,0.0020772035
ch12-beta-peaktopeak,0.0020635107
ch10-lowgamma-relpow,0.0020585374
ch2-beta-skew,0.0020499413
ch13-lowgamma-hjcomp,0.0020480554
ch17-theta-kurt,0.002047579
ch1-beta-relpow,0.002012656
ch10-theta-skew,0.0019951402
ch19-lowgamma-hjcomp,0.0019514092
ch7-theta-kurt,0.0019420441
ch11-alpha-skew,0.0019409825
ch16-sigma-kurt,0.0019350916
ch1-theta-hjcomp,0.001934174
ch8-lowgamma-de,0.0019283459
ch10-theta-kurt,0.0019183255
ch10-lowgamma-peaktopeak,0.0019179751
ch10-beta-peaktopeak,0.0019008504
ch4-lowgamma-kurt,0.0018946845
ch11-sigma-relpow,0.001892332
ch18-beta-hjcomp,0.001891784
ch17-delta-relpow,0.001873149
ch8-theta-kurt,0.0018678085
ch3-beta-hjcomp,0.0018632591
ch18-lowgamma-kurt,0.0018092244
ch8-lowgamma-peaktopeak,0.00180861
ch11-lowgamma-relpow,0.0017962864
ch14-beta-psd,0.001787829
ch6-lowgamma-kurt,0.0017806707
ch5-lowgamma-hjmob,0.0017627494
ch6-theta-skew,0.001760511
ch19-alpha-kurt,0.0017564511
ch7-sigma-relpow,0.0017370499
ch9-lowgamma-hjmob,0.0017287261
ch1-theta-kurt,0.0017266461
ch5-beta-kurt,0.0017257859
ch12-alpha-skew,0.0017084127
ch13-beta-skew,0.0017062391
ch5-alpha-relpow,0.0017003003
ch5-lowgamma-hjcomp,0.0016615167
ch4-alpha-kurt,0.0016608766
ch13-lowgamma-kurt,0.0016292952
ch18-sigma-peaktopeak,0.0016175661
ch8-lowgamma-std,0.0016113839
ch15-sigma-relpow,0.0015623046
ch12-alpha-relpow,0.0015506645
ch7-lowgamma-de,0.0015475713
ch4-delta-relpow,0.0015420889
ch14-lowgamma-skew,0.0015364655
ch9-theta-skew,0.0015120292
ch2-delta-skew,0.0015035009
ch15-theta-kurt,0.0014924835
ch18-sigma-relpow,0.0014851299
ch9-beta-kurt,0.0014746808
ch3-lowgamma-hjcomp,0.0014693593
ch7-alpha-peaktopeak,0.0014522432
ch13-alpha-kurt,0.0014498162
ch3-beta-skew,0.0014443912
ch13-beta-relpow,0.0014139814
ch13-beta-peaktopeak,0.0014049445
ch8-alpha-hjcomp,0.0014045622
ch13-lowgamma-de,0.0014003472
ch19-lowgamma-relpow,0.0013869285
ch4-beta-hjcomp,0.001366095
ch8-theta-skew,0.001351231
ch7-theta-hjcomp,0.0013372705
ch1-beta-skew,0.0013145625
ch18-beta-peaktopeak,0.0013066115
ch14-lowgamma-hjmob,0.0012974787
ch17-theta-skew,0.0012764243
ch10-beta-hjcomp,0.0012671811
ch12-theta-hjcomp,0.0012357376
ch2-theta-kurt,0.0012307495
ch7-alpha-relpow,0.0012175716
ch5-lowgamma-peaktopeak,0.0012126883
ch3-beta-psd,0.0012119485
ch6-sigma-peaktopeak,0.0011736389
ch5-theta-relpow,0.001152771
ch6-lowgamma-hjmob,0.0011367159
ch14-sigma-skew,0.0011262291
ch8-lowgamma-hjcomp,0.0010963609
ch13-sigma-skew,0.0010857172
ch10-sigma-relpow,0.0010757236
ch2-alpha-skew,0.001065854
ch7-beta-skew,0.0010591756
ch7-theta-skew,0.0010407978
ch13-sigma-relpow,0.0010276068
ch1-lowgamma-peaktopeak,0.0010047781
ch6-sigma-skew,0.0009766099
ch5-alpha-kurt,0.0009601744
ch18-theta-skew,0.0009584165
ch19-sigma-skew,0.00093802554
ch11-lowgamma-peaktopeak,0.0009330578
ch7-beta-psd,0.0009304657
ch18-alpha-skew,0.00092104624
ch6-lowgamma-relpow,0.0008890664
ch16-lowgamma-hjmob,0.0008804647
ch9-sigma-skew,0.0008529469
ch8-sigma-skew,0.0008480218
ch6-theta-relpow,0.00084746233
ch4-lowgamma-hjcomp,0.0008456897
ch12-theta-skew,0.00083947217
ch16-beta-hjmob,0.00083315925
ch6-beta-skew,0.00082092587
ch1-lowgamma-kurt,0.0008165933
ch11-alpha-hjmob,0.0008029579
ch9-lowgamma-peaktopeak,0.00080288603
ch2-lowgamma-de,0.00077695353
ch3-beta-kurt,0.0007763108
ch4-alpha-skew,0.00077513006
ch19-beta-relpow,0.0007552585
ch6-theta-kurt,0.0007348525
ch17-alpha-skew,0.0007267807
ch4-alpha-hjcomp,0.00071874226
ch12-sigma-kurt,0.0007180938
ch3-beta-peaktopeak,0.00071723666
ch14-beta-peaktopeak,0.0007161669
ch19-sigma-kurt,0.0007103599
ch13-alpha-skew,0.0006905773
ch17-sigma-kurt,0.0006869886
ch8-beta-skew,0.0006774984
ch7-sigma-skew,0.0006751767
ch5-alpha-hjmob,0.00066682126
ch14-theta-kurt,0.0006596579
ch7-beta-hjcomp,0.0006520708
ch2-sigma-skew,0.00063963974
ch7-alpha-hjmob,0.00061838044
ch8-beta-peaktopeak,0.0006167365
ch7-delta-skew,0.0006134628
ch2-lowgamma-relpow,0.0005935071
ch12-beta-hjcomp,0.00059009413
ch4-lowgamma-relpow,0.0005897952
ch11-delta-relpow,0.000581649
ch8-sigma-kurt,0.0005733627
ch15-theta-hjcomp,0.0005710374
ch8-lowgamma-skew,0.0005608453
ch14-lowgamma-de,0.0005584834
ch4-lowgamma-de,0.0005569516
ch10-sigma-skew,0.00055313174
ch13-sigma-kurt,0.0005489028
ch9-alpha-relpow,0.00054126873
ch7-beta-relpow,0.00053019595
ch9-theta-kurt,0.0005245728
ch3-lowgamma-kurt,0.0004938755
ch5-lowgamma-kurt,0.0004871444
ch15-lowgamma-de,0.00046052723
ch7-lowgamma-relpow,0.0004459858
ch4-lowgamma-peaktopeak,0.00043840203
