feature,mean_importance
ch14-alpha-kurt,0.012232163
ch19-theta-skew,0.012178942
ch17-lowgamma-peaktopeak,0.012129938
ch11-lowgamma-skew,0.012090785
ch4-sigma-kurt,0.012087993
ch9-beta-skew,0.01194421
ch17-lowgamma-hjmob,0.011915112
ch17-beta-kurt,0.011893162
ch17-beta-relpow,0.011797702
ch4-lowgamma-kurt,0.011689022
ch13-sigma-relpow,0.011655797
ch19-theta-kurt,0.011471299
ch13-lowgamma-skew,0.011453791
ch18-beta-kurt,0.011360496
ch1-beta-skew,0.011312932
ch11-beta-skew,0.010979284
ch3-lowgamma-relpow,0.010744947
ch3-sigma-skew,0.010619486
ch10-alpha-skew,0.010614049
ch6-sigma-peaktopeak,0.0104959905
ch6-alpha-skew,0.01045003
ch13-alpha-relpow,0.010340082
ch3-theta-psd,0.010016868
ch8-sigma-skew,0.0099424645
ch7-beta-hjmob,0.0098903915
ch15-sigma-skew,0.009777088
ch11-lowgamma-peaktopeak,0.009766753
ch12-alpha-hjmob,0.0097567085
ch19-alpha-kurt,0.009733341
ch16-beta-skew,0.009554777
ch15-lowgamma-hjmob,0.009445478
ch18-theta-relpow,0.009336608
ch15-theta-skew,0.009328257
ch3-delta-skew,0.009262918
ch18-lowgamma-peaktopeak,0.008817866
ch6-lowgamma-relpow,0.008737618
ch2-lowgamma-skew,0.008727254
ch9-lowgamma-hjcomp,0.008710196
ch6-lowgamma-kurt,0.008663682
ch16-lowgamma-relpow,0.008545715
ch17-beta-psd,0.008359078
ch6-beta-psd,0.00825194
ch13-delta-relpow,0.008249289
ch6-beta-hjcomp,0.008233925
ch8-sigma-relpow,0.008141211
ch2-lowgamma-relpow,0.008105045
ch10-lowgamma-kurt,0.008040094
ch15-alpha-skew,0.007942519
ch14-lowgamma-skew,0.00786003
ch9-beta-hjact,0.007731108
ch15-theta-kurt,0.007727786
ch11-theta-skew,0.0077254726
ch15-lowgamma-relpow,0.007712671
ch19-sigma-skew,0.007652038
ch6-delta-skew,0.007645976
ch1-lowgamma-de,0.007636889
ch19-alpha-skew,0.0076241586
ch9-sigma-skew,0.0072352625
ch16-theta-skew,0.0071977447
ch4-alpha-hjmob,0.007194174
ch10-sigma-skew,0.0071299267
ch18-alpha-skew,0.0069452412
ch11-delta-relpow,0.0069006803
ch14-sigma-kurt,0.006783216
ch3-alpha-relpow,0.006772787
ch8-lowgamma-peaktopeak,0.0067085885
ch19-lowgamma-hjmob,0.006693085
ch18-alpha-hjmob,0.0066659073
ch18-theta-kurt,0.006596843
ch11-alpha-skew,0.0065867957
ch11-beta-psd,0.006307822
ch4-theta-relpow,0.006271197
ch13-lowgamma-hjcomp,0.006271023
ch14-theta-kurt,0.00626945
ch7-alpha-relpow,0.006220744
ch1-lowgamma-kurt,0.0061936346
ch6-beta-skew,0.0061237123
ch5-delta-relpow,0.0061122
ch3-beta-kurt,0.0060777217
ch4-theta-hjcomp,0.005954654
ch12-delta-relpow,0.005806802
ch5-lowgamma-relpow,0.0057995105
ch6-alpha-hjmob,0.005779489
ch1-beta-psd,0.0057753464
ch9-alpha-relpow,0.0054056253
ch1-lowgamma-hjmob,0.005353363
ch12-sigma-kurt,0.005237614
ch7-beta-skew,0.0052048303
ch5-beta-kurt,0.0051891427
ch6-delta-relpow,0.0050631575
ch7-beta-hjcomp,0.0047099134
ch3-beta-hjcomp,0.0046867393
ch13-beta-psd,0.0046840804
ch18-sigma-peaktopeak,0.0046623377
ch4-beta-hjcomp,0.004525901
ch9-alpha-skew,0.004395583
ch4-theta-skew,0.0043255435
ch17-theta-skew,0.0042864205
ch2-sigma-skew,0.0039982526
ch7-sigma-relpow,0.0039045343
ch6-theta-relpow,0.0038787615
ch3-lowgamma-hjcomp,0.0038467988
ch7-theta-psd,0.003623585
ch14-lowgamma-peaktopeak,0.0035874986
ch13-beta-hjcomp,0.003186548
ch4-alpha-hjcomp,0.0031447296
ch13-beta-relpow,0.003010547
ch5-lowgamma-hjmob,0.0026857047
ch5-sigma-relpow,0.0026778746
ch14-alpha-relpow,0.0026034731
ch8-lowgamma-de,0.0025701455
ch7-alpha-peaktopeak,0.0024825514
ch14-beta-peaktopeak,0.0024257728
ch8-lowgamma-kurt,0.002397152
ch4-alpha-kurt,0.0022064743
ch11-lowgamma-hjmob,0.0021977567
ch17-alpha-peaktopeak,0.0017690383
ch4-lowgamma-peaktopeak,0.001460848
ch15-theta-hjcomp,0.0012901706
ch15-lowgamma-de,0.0011382244
ch10-theta-relpow,0.0
ch10-lowgamma-relpow,0.0
ch6-lowgamma-hjcomp,0.0
ch13-beta-peaktopeak,0.0
ch1-beta-relpow,0.0
ch3-beta-relpow,0.0
ch8-lowgamma-skew,0.0
ch4-lowgamma-psd,0.0
ch6-lowgamma-psd,0.0
ch4-lowgamma-std,0.0
ch11-lowgamma-psd,0.0
ch13-lowgamma-std,0.0
ch2-beta-relpow,0.0
ch9-lowgamma-hjmob,0.0
ch5-theta-relpow,0.0
ch8-lowgamma-psd,0.0
ch19-delta-relpow,0.0
ch16-theta-hjcomp,0.0
ch14-alpha-hjmob,0.0
ch4-lowgamma-hjact,0.0
ch13-sigma-kurt,0.0
ch18-sigma-relpow,0.0
ch19-alpha-relpow,0.0
ch13-theta-psd,0.0
ch19-lowgamma-peaktopeak,0.0
ch7-lowgamma-std,0.0
ch10-theta-skew,0.0
ch12-sigma-relpow,0.0
ch9-lowgamma-hjact,0.0
ch4-beta-peaktopeak,0.0
ch5-lowgamma-kurt,0.0
ch17-lowgamma-psd,0.0
ch14-lowgamma-de,0.0
ch5-theta-skew,0.0
ch17-lowgamma-de,0.0
ch14-lowgamma-relpow,0.0
ch7-lowgamma-psd,0.0
ch3-beta-psd,0.0
ch7-lowgamma-de,0.0
ch9-lowgamma-psd,0.0
ch9-lowgamma-kurt,0.0
ch7-lowgamma-peaktopeak,0.0
ch5-beta-skew,0.0
ch3-lowgamma-hjact,0.0
ch7-alpha-hjmob,0.0
ch7-beta-psd,0.0
ch4-lowgamma-hjcomp,0.0
ch4-lowgamma-de,0.0
ch7-beta-hjact,0.0
ch4-delta-relpow,0.0
ch3-lowgamma-psd,0.0
ch7-beta-peaktopeak,0.0
ch5-lowgamma-psd,0.0
ch7-lowgamma-relpow,0.0
ch11-sigma-relpow,0.0
ch18-alpha-kurt,0.0
ch18-delta-relpow,0.0
ch19-lowgamma-psd,0.0
ch3-sigma-relpow,0.0
ch3-lowgamma-peaktopeak,0.0
ch7-theta-hjcomp,0.0
ch17-delta-relpow,0.0
ch16-lowgamma-de,0.0
ch14-beta-psd,0.0
ch13-lowgamma-psd,0.0
ch17-lowgamma-hjact,0.0
ch8-lowgamma-hjact,0.0
ch10-beta-peaktopeak,0.0
ch15-sigma-relpow,0.0
ch12-beta-peaktopeak,0.0
ch18-lowgamma-psd,0.0
ch6-lowgamma-std,0.0
ch9-beta-psd,0.0
ch10-sigma-relpow,0.0
ch18-theta-skew,0.0
ch8-beta-peaktopeak,0.0
ch10-lowgamma-hjmob,0.0
ch16-beta-kurt,0.0
ch7-sigma-peaktopeak,0.0
ch3-alpha-skew,0.0
ch3-beta-skew,0.0
ch8-beta-psd,0.0
ch17-lowgamma-std,0.0
ch7-theta-peaktopeak,0.0
