feature,mean_importance
ch18-delta-relpow,0.46368128
ch11-lowgamma-relpow,0.42080143
ch13-lowgamma-hjact,0.4135182
ch16-lowgamma-peaktopeak,0.40037343
ch17-alpha-peaktopeak,0.37573057
ch11-lowgamma-de,0.33030692
ch5-sigma-skew,0.2535256
ch18-beta-relpow,0.23580703
ch2-lowgamma-skew,0.22582151
ch18-theta-relpow,0.20806086
ch13-lowgamma-hjmob,0.2016344
ch8-lowgamma-hjcomp,0.18910359
ch3-lowgamma-std,0.18711129
ch17-theta-skew,0.18025203
ch16-lowgamma-de,0.15738983
ch14-lowgamma-peaktopeak,0.1498766
ch7-lowgamma-relpow,0.14864753
ch7-sigma-peaktopeak,0.14010037
ch7-theta-skew,0.12483832
ch14-alpha-relpow,0.11916744
ch15-theta-kurt,0.11678659
ch13-lowgamma-de,0.111110486
ch3-theta-skew,0.10886007
ch19-lowgamma-relpow,0.101154454
ch7-beta-hjcomp,0.09806978
ch11-lowgamma-skew,0.092124484
ch12-lowgamma-kurt,0.09066189
ch7-beta-peaktopeak,0.08928894
ch13-theta-psd,0.0875741
ch18-beta-psd,0.08216547
ch6-alpha-hjmob,0.07931107
ch3-lowgamma-relpow,0.07911185
ch8-sigma-kurt,0.0728483
ch8-alpha-hjcomp,0.07101606
ch11-alpha-relpow,0.07038606
ch7-lowgamma-skew,0.06964257
ch13-sigma-skew,0.06754187
ch19-alpha-relpow,0.06681227
ch7-delta-relpow,0.06640278
ch15-alpha-skew,0.06600668
ch13-lowgamma-hjcomp,0.0654814
ch19-theta-kurt,0.06543048
ch14-beta-kurt,0.06187427
ch7-beta-skew,0.061843295
ch16-theta-kurt,0.061817817
ch7-lowgamma-peaktopeak,0.061398398
ch11-lowgamma-hjmob,0.061243847
ch4-sigma-skew,0.06119355
ch3-beta-relpow,0.058944613
ch9-alpha-skew,0.057046395
ch3-lowgamma-de,0.05652572
ch12-beta-skew,0.056430906
ch19-lowgamma-hjcomp,0.056167964
ch1-theta-skew,0.055676755
ch8-lowgamma-std,0.055559084
ch19-lowgamma-hjmob,0.05529421
ch10-lowgamma-de,0.053028233
ch11-theta-relpow,0.05242222
ch10-lowgamma-hjmob,0.051736828
ch3-lowgamma-hjmob,0.049382262
ch5-delta-relpow,0.04896425
ch16-lowgamma-relpow,0.04866482
ch11-lowgamma-hjcomp,0.04773706
ch17-beta-kurt,0.046729304
ch11-theta-skew,0.046236422
ch7-lowgamma-hjact,0.046207555
ch3-lowgamma-peaktopeak,0.04520972
