feature,mean_importance
ch19-alpha-relpow,0.03402113
ch12-sigma-skew,0.033599153
ch13-alpha-relpow,0.030711606
ch9-theta-skew,0.030604381
ch1-theta-hjcomp,0.029551461
ch18-sigma-peaktopeak,0.028953359
ch3-alpha-relpow,0.028617598
ch14-lowgamma-de,0.027977657
ch12-theta-kurt,0.027501551
ch6-lowgamma-hjmob,0.027022475
ch13-alpha-hjmob,0.026767673
ch5-lowgamma-de,0.026251586
ch6-alpha-skew,0.025842402
ch4-lowgamma-de,0.025534766
ch10-delta-skew,0.025514573
ch7-beta-psd,0.025459722
ch15-alpha-skew,0.025209645
ch18-beta-kurt,0.024809614
ch19-sigma-relpow,0.02458128
ch2-alpha-skew,0.024515202
ch12-alpha-relpow,0.024099637
ch19-lowgamma-hjcomp,0.022775922
ch8-lowgamma-kurt,0.022504617
ch17-sigma-kurt,0.022423422
ch3-theta-skew,0.022375997
ch6-delta-skew,0.021993486
ch13-theta-relpow,0.02191864
ch6-lowgamma-peaktopeak,0.021273995
ch8-beta-psd,0.020702241
ch16-lowgamma-hjcomp,0.020641059
ch8-beta-skew,0.020338342
ch9-beta-peaktopeak,0.020047022
ch10-lowgamma-hjcomp,0.01972743
ch15-theta-hjcomp,0.01949453
ch4-lowgamma-hjmob,0.019375077
ch2-alpha-hjcomp,0.019347219
ch18-theta-relpow,0.019229693
ch16-beta-hjmob,0.019013315
ch11-lowgamma-peaktopeak,0.018123519
ch7-beta-relpow,0.017756531
ch14-sigma-kurt,0.01774951
ch14-alpha-kurt,0.017618826
ch15-theta-kurt,0.01737919
ch13-lowgamma-kurt,0.017279617
ch19-lowgamma-hjmob,0.01687488
ch11-lowgamma-relpow,0.016488578
ch14-alpha-relpow,0.016301978
ch8-lowgamma-std,0.015861094
ch4-theta-skew,0.015699383
ch13-sigma-relpow,0.015687829
ch12-alpha-skew,0.015517322
ch8-beta-hjcomp,0.015265679
ch4-alpha-hjmob,0.015120655
ch9-alpha-relpow,0.01504105
ch19-delta-relpow,0.014708679
ch1-lowgamma-hjmob,0.014400608
ch11-alpha-relpow,0.014351577
ch7-delta-relpow,0.014320664
ch7-lowgamma-hjact,0.014129067
ch9-alpha-skew,0.013819337
ch13-beta-psd,0.013790578
ch16-theta-hjcomp,0.013757067
ch5-alpha-hjmob,0.01370464
ch19-lowgamma-relpow,0.013544393
ch14-alpha-skew,0.013427928
ch2-lowgamma-skew,0.013379472
ch7-lowgamma-peaktopeak,0.013280871
ch8-theta-skew,0.01326575
ch14-beta-peaktopeak,0.013153878
ch2-lowgamma-de,0.013149299
ch12-delta-relpow,0.013049421
ch14-beta-psd,0.012973912
ch11-delta-relpow,0.012785551
ch1-beta-hjcomp,0.012710205
ch17-lowgamma-kurt,0.012480597
ch8-theta-relpow,0.012439421
ch16-theta-skew,0.011734501
ch4-beta-peaktopeak,0.011419827
ch19-alpha-kurt,0.011398303
ch7-theta-hjcomp,0.011264525
ch7-lowgamma-de,0.011258647
ch8-alpha-skew,0.011195332
ch7-theta-relpow,0.01116903
ch18-lowgamma-kurt,0.010867533
ch3-theta-psd,0.010431979
ch6-theta-skew,0.010423479
ch13-sigma-skew,0.010416266
ch5-theta-kurt,0.010261192
ch5-theta-relpow,0.010201587
ch2-delta-skew,0.010201158
ch5-lowgamma-kurt,0.010181693
ch12-lowgamma-de,0.01003834
ch6-theta-kurt,0.009988614
ch8-lowgamma-de,0.009889779
ch18-lowgamma-peaktopeak,0.009830689
ch13-lowgamma-hjact,0.009586415
ch2-alpha-hjmob,0.00956245
ch15-theta-skew,0.0095020905
ch3-beta-hjcomp,0.009453461
ch4-beta-hjcomp,0.009400299
ch6-sigma-skew,0.00937597
ch3-beta-peaktopeak,0.009339497
ch18-theta-skew,0.009249595
ch14-lowgamma-skew,0.008932833
ch12-alpha-hjmob,0.008921122
ch19-lowgamma-kurt,0.008893219
ch7-sigma-skew,0.008870563
ch4-theta-kurt,0.008824954
ch15-alpha-hjmob,0.008788955
ch13-lowgamma-hjmob,0.0087637985
ch3-delta-skew,0.008578463
ch4-lowgamma-kurt,0.008380299
ch8-lowgamma-peaktopeak,0.008305866
ch2-beta-hjcomp,0.008284793
ch3-beta-relpow,0.008238789
ch1-alpha-skew,0.007975945
ch1-theta-kurt,0.007972994
ch7-alpha-hjmob,0.007952956
ch11-theta-relpow,0.007900107
ch11-theta-skew,0.007851061
ch4-delta-relpow,0.007775256
ch7-beta-hjact,0.007714438
ch13-sigma-kurt,0.007680931
ch11-lowgamma-hjcomp,0.0076776226
ch10-theta-relpow,0.007563656
ch19-alpha-skew,0.007427145
ch16-sigma-kurt,0.0071829734
ch10-lowgamma-relpow,0.007168385
ch7-theta-skew,0.007167112
ch5-theta-skew,0.0069627534
ch7-beta-peaktopeak,0.006828713
ch3-beta-kurt,0.0064455764
ch7-sigma-peaktopeak,0.0063729244
ch2-beta-skew,0.0063258978
ch3-lowgamma-relpow,0.006285843
ch3-beta-hjmob,0.0061558024
ch4-alpha-skew,0.006112264
ch4-lowgamma-hjcomp,0.005962728
ch7-delta-skew,0.0059531326
ch6-lowgamma-relpow,0.0059369844
ch14-lowgamma-peaktopeak,0.005716622
ch9-theta-kurt,0.0057037254
ch15-sigma-relpow,0.0055661565
ch1-beta-skew,0.0055272104
ch18-alpha-skew,0.005436778
ch17-sigma-peaktopeak,0.005404557
ch16-sigma-skew,0.0053784247
ch1-sigma-skew,0.005118258
ch14-alpha-hjmob,0.00506199
ch17-theta-skew,0.004896114
ch11-beta-skew,0.0048179855
ch12-lowgamma-kurt,0.004716063
ch4-sigma-skew,0.0044865804
ch4-alpha-kurt,0.004339137
ch16-lowgamma-peaktopeak,0.004333504
ch5-sigma-skew,0.004184112
ch14-lowgamma-hjmob,0.004129436
ch5-delta-relpow,0.004110604
ch5-alpha-kurt,0.003960672
ch18-theta-kurt,0.003920891
ch9-sigma-skew,0.003803811
ch2-beta-relpow,0.0034940995
ch16-beta-skew,0.0034345118
ch4-delta-kurt,0.0034186672
ch17-alpha-skew,0.0032989075
ch3-lowgamma-hjcomp,0.0032673916
ch10-beta-skew,0.0032430966
ch7-theta-peaktopeak,0.0031999038
ch15-lowgamma-hjmob,0.003181198
ch18-beta-peaktopeak,0.0031755434
ch1-beta-psd,0.003130996
ch4-lowgamma-peaktopeak,0.003086001
ch10-lowgamma-peaktopeak,0.0028740226
ch19-lowgamma-de,0.0028139576
ch6-beta-hjcomp,0.0027983014
ch3-delta-relpow,0.002596925
ch3-lowgamma-peaktopeak,0.0025297087
ch10-beta-psd,0.0024931876
ch17-delta-relpow,0.0019636247
ch18-lowgamma-de,0.0018231601
ch18-alpha-kurt,0.0018058292
ch11-lowgamma-hjmob,0.0017217625
ch13-alpha-kurt,0.0016159946
ch2-lowgamma-relpow,0.0015227764
ch1-lowgamma-relpow,0.00096901366
ch4-alpha-hjcomp,0.0
ch8-sigma-skew,0.0
ch14-beta-kurt,0.0
ch4-theta-relpow,0.0
ch12-sigma-relpow,0.0
ch8-beta-peaktopeak,0.0
ch7-lowgamma-relpow,0.0
ch19-lowgamma-psd,0.0
ch6-alpha-hjcomp,0.0
ch12-theta-hjcomp,0.0
ch16-lowgamma-relpow,0.0
ch17-lowgamma-hjact,0.0
ch13-delta-relpow,0.0
ch13-beta-hjcomp,0.0
ch4-lowgamma-relpow,0.0
ch7-beta-hjcomp,0.0
ch17-beta-psd,0.0
ch11-lowgamma-skew,0.0
ch15-beta-skew,0.0
ch15-lowgamma-kurt,0.0
ch6-alpha-hjmob,0.0
ch14-theta-kurt,0.0
ch12-sigma-kurt,0.0
ch14-lowgamma-relpow,0.0
ch8-alpha-hjcomp,0.0
ch9-lowgamma-de,0.0
ch14-sigma-skew,0.0
ch6-lowgamma-hjact,0.0
ch3-sigma-skew,0.0
ch4-sigma-peaktopeak,0.0
ch3-lowgamma-kurt,0.0
ch5-sigma-kurt,0.0
ch19-beta-relpow,0.0
ch1-theta-skew,0.0
ch13-beta-skew,0.0
ch1-alpha-kurt,0.0
ch14-beta-skew,0.0
ch18-delta-relpow,0.0
ch5-lowgamma-psd,0.0
ch11-lowgamma-psd,0.0
ch3-lowgamma-psd,0.0
ch7-alpha-peaktopeak,0.0
ch9-beta-skew,0.0
ch9-beta-psd,0.0
ch17-alpha-peaktopeak,0.0
ch7-alpha-relpow,0.0
ch13-beta-relpow,0.0
ch6-lowgamma-std,0.0
ch8-delta-relpow,0.0
ch10-beta-peaktopeak,0.0
ch3-lowgamma-std,0.0
ch7-beta-skew,0.0
ch10-lowgamma-de,0.0
ch18-lowgamma-psd,0.0
ch9-lowgamma-psd,0.0
ch6-lowgamma-de,0.0
ch13-lowgamma-de,0.0
ch17-lowgamma-de,0.0
ch9-lowgamma-std,0.0
ch17-lowgamma-peaktopeak,0.0
ch16-lowgamma-de,0.0
ch13-lowgamma-psd,0.0
ch19-lowgamma-peaktopeak,0.0
ch6-lowgamma-psd,0.0
ch7-lowgamma-std,0.0
ch9-lowgamma-hjact,0.0
ch12-lowgamma-peaktopeak,0.0
ch7-lowgamma-psd,0.0
ch15-lowgamma-peaktopeak,0.0
ch17-lowgamma-psd,0.0
ch1-lowgamma-peaktopeak,0.0
ch9-lowgamma-hjmob,0.0
ch8-lowgamma-psd,0.0
ch9-lowgamma-kurt,0.0
ch15-lowgamma-de,0.0
ch18-beta-relpow,0.0
ch13-theta-skew,0.0
ch17-beta-relpow,0.0
ch10-sigma-relpow,0.0
ch19-theta-skew,0.0
ch6-alpha-kurt,0.0
ch10-alpha-skew,0.0
ch17-theta-kurt,0.0
ch8-lowgamma-hjact,0.0
ch12-theta-skew,0.0
ch12-beta-peaktopeak,0.0
ch19-sigma-kurt,0.0
ch4-lowgamma-skew,0.0
ch15-lowgamma-relpow,0.0
ch11-beta-psd,0.0
ch9-lowgamma-hjcomp,0.0
ch11-alpha-hjmob,0.0
ch18-beta-hjcomp,0.0
ch9-beta-hjact,0.0
ch3-alpha-skew,0.0
ch8-alpha-peaktopeak,0.0
ch16-delta-relpow,0.0
ch19-lowgamma-std,0.0
ch3-lowgamma-hjact,0.0
ch6-sigma-peaktopeak,0.0
ch11-sigma-relpow,0.0
ch2-sigma-skew,0.0
ch4-lowgamma-psd,0.0
ch13-alpha-skew,0.0
ch17-beta-peaktopeak,0.0
ch17-beta-kurt,0.0
ch7-theta-psd,0.0
ch15-sigma-skew,0.0
ch4-lowgamma-hjact,0.0
ch3-beta-psd,0.0
ch14-theta-skew,0.0
ch6-theta-relpow,0.0
ch18-alpha-hjmob,0.0
ch18-lowgamma-hjmob,0.0
ch4-theta-hjcomp,0.0
ch10-lowgamma-kurt,0.0
ch4-alpha-relpow,0.0
ch4-sigma-kurt,0.0
ch5-alpha-relpow,0.0
ch13-lowgamma-std,0.0
ch17-alpha-hjmob,0.0
ch6-delta-relpow,0.0
ch9-lowgamma-peaktopeak,0.0
ch13-beta-peaktopeak,0.0
ch1-beta-relpow,0.0
ch8-lowgamma-skew,0.0
ch15-delta-skew,0.0
