feature,mean_importance
ch9-lowgamma-peaktopeak,0.45233977
ch18-beta-peaktopeak,0.35001266
ch7-beta-psd,0.33994094
ch5-alpha-relpow,0.29449874
ch1-lowgamma-hjmob,0.26667246
ch18-beta-psd,0.2663388
ch12-lowgamma-hjmob,0.2453864
ch1-beta-psd,0.22981186
ch14-theta-kurt,0.2197076
ch3-beta-kurt,0.20091817
ch1-lowgamma-relpow,0.19300807
ch2-lowgamma-de,0.18553397
ch18-alpha-kurt,0.16843487
ch14-beta-peaktopeak,0.16039068
ch13-lowgamma-hjcomp,0.15285169
ch8-lowgamma-hjcomp,0.14612983
ch5-sigma-relpow,0.14242731
ch13-sigma-kurt,0.1367186
ch9-alpha-skew,0.13507675
ch5-lowgamma-relpow,0.13494253
ch6-lowgamma-kurt,0.12016706
ch14-lowgamma-de,0.115546025
ch5-theta-kurt,0.11153311
ch4-sigma-kurt,0.100491606
ch5-delta-relpow,0.09787097
ch8-sigma-skew,0.09677534
ch7-sigma-relpow,0.09396125
ch12-alpha-hjmob,0.093314655
ch18-lowgamma-peaktopeak,0.09066508
ch9-alpha-relpow,0.0866898
ch14-lowgamma-relpow,0.08569736
ch1-theta-hjcomp,0.08445509
ch13-sigma-relpow,0.08224847
ch13-theta-psd,0.08178889
ch13-theta-skew,0.08139054
ch4-lowgamma-relpow,0.08005705
ch4-lowgamma-skew,0.07998044
ch1-alpha-kurt,0.0793051
ch4-alpha-kurt,0.078625984
ch9-beta-skew,0.07810082
ch6-lowgamma-hjact,0.07759958
ch9-lowgamma-std,0.07446397
ch8-theta-skew,0.0743818
ch10-lowgamma-hjmob,0.074298404
ch8-lowgamma-de,0.07285786
ch15-lowgamma-de,0.07204964
ch11-lowgamma-hjmob,0.07202283
ch12-delta-relpow,0.071703754
ch16-theta-hjcomp,0.07107122
ch4-lowgamma-de,0.06884423
ch11-lowgamma-peaktopeak,0.06787805
ch7-sigma-skew,0.06676432
ch5-lowgamma-de,0.06628555
ch6-lowgamma-peaktopeak,0.063922666
ch15-alpha-hjmob,0.06254933
ch15-sigma-skew,0.0617314
ch3-sigma-skew,0.059211623
ch8-lowgamma-skew,0.058983613
ch12-theta-skew,0.05878031
ch18-theta-kurt,0.057755675
ch10-theta-kurt,0.05735096
ch9-theta-skew,0.056137975
ch8-alpha-skew,0.055901475
ch15-sigma-relpow,0.05289513
ch10-beta-skew,0.052011173
ch2-beta-skew,0.050731383
ch12-theta-hjcomp,0.049503587
ch9-lowgamma-hjmob,0.04791588
ch19-lowgamma-peaktopeak,0.04767315
ch2-beta-hjcomp,0.047249407
ch1-lowgamma-kurt,0.046825066
ch2-lowgamma-peaktopeak,0.04679814
ch4-lowgamma-peaktopeak,0.044844702
ch7-beta-hjcomp,0.044315085
ch7-theta-hjcomp,0.04383916
ch15-theta-skew,0.043494076
ch16-lowgamma-hjmob,0.04345203
ch5-lowgamma-peaktopeak,0.040851768
ch10-lowgamma-de,0.040806554
ch2-alpha-hjmob,0.039226808
ch8-beta-psd,0.039152473
ch5-lowgamma-kurt,0.038605873
ch15-theta-hjcomp,0.03855021
ch9-beta-kurt,0.038516253
ch6-beta-hjcomp,0.038299516
ch6-sigma-skew,0.03765469
ch14-lowgamma-hjmob,0.036763918
ch9-beta-peaktopeak,0.036521032
ch16-beta-hjmob,0.036088824
ch3-beta-hjcomp,0.035340626
ch3-beta-peaktopeak,0.03420817
ch2-delta-skew,0.033225674
ch7-lowgamma-peaktopeak,0.031837557
ch8-beta-hjcomp,0.031231984
ch17-alpha-hjmob,0.030445846
ch7-delta-skew,0.030067548
ch13-lowgamma-kurt,0.029911298
ch14-theta-skew,0.029692078
ch12-sigma-relpow,0.029462725
ch13-alpha-hjmob,0.028783528
ch1-sigma-kurt,0.028406756
ch13-sigma-skew,0.028208224
ch7-lowgamma-kurt,0.027953653
ch7-beta-skew,0.027752252
ch6-theta-skew,0.02763105
ch11-lowgamma-kurt,0.027573612
ch4-lowgamma-hjmob,0.02688878
ch12-lowgamma-de,0.026679736
ch3-lowgamma-hjmob,0.026614986
ch16-theta-kurt,0.025651392
ch10-theta-relpow,0.02560162
ch10-alpha-skew,0.025501765
ch17-theta-skew,0.024720915
ch13-beta-hjcomp,0.023845855
ch19-alpha-kurt,0.02383531
ch4-theta-skew,0.023771182
ch3-beta-psd,0.023476226
ch2-theta-kurt,0.022905033
ch10-lowgamma-kurt,0.022726392
ch16-lowgamma-relpow,0.02267603
ch8-theta-kurt,0.022478772
ch13-theta-relpow,0.022449585
ch7-theta-kurt,0.021959309
ch13-lowgamma-skew,0.021851571
ch2-lowgamma-skew,0.020883372
ch7-lowgamma-relpow,0.020761272
ch6-delta-skew,0.020632725
ch5-theta-skew,0.020098276
ch5-sigma-kurt,0.019917998
ch15-theta-kurt,0.019853879
ch16-theta-skew,0.019401819
ch16-sigma-skew,0.019256748
ch6-alpha-skew,0.019201284
ch14-alpha-skew,0.019039646
ch10-lowgamma-hjcomp,0.018808872
ch17-sigma-skew,0.01865426
ch19-lowgamma-hjmob,0.018637616
ch14-lowgamma-skew,0.01852973
ch4-alpha-hjmob,0.018471891
ch4-alpha-hjcomp,0.01836851
ch19-beta-relpow,0.018368315
ch14-sigma-kurt,0.01833153
ch11-lowgamma-de,0.018191965
ch8-delta-relpow,0.017623605
ch2-beta-relpow,0.017433085
ch7-theta-relpow,0.017312165
ch5-lowgamma-hjcomp,0.016661003
ch12-beta-hjcomp,0.01661135
ch19-alpha-relpow,0.016070178
ch11-theta-skew,0.015955903
ch12-sigma-skew,0.01542281
ch3-delta-skew,0.015081094
ch10-delta-skew,0.015027325
ch1-lowgamma-peaktopeak,0.014898599
ch8-theta-relpow,0.014563731
ch1-theta-kurt,0.014477309
ch3-lowgamma-kurt,0.014278828
ch2-alpha-hjcomp,0.013915741
ch17-beta-relpow,0.01384561
ch15-lowgamma-relpow,0.013732665
ch15-beta-skew,0.013698553
ch3-alpha-relpow,0.013563067
ch7-alpha-peaktopeak,0.013457789
ch14-beta-skew,0.012928951
ch13-lowgamma-peaktopeak,0.0127572445
ch17-lowgamma-peaktopeak,0.012526879
ch11-alpha-hjmob,0.01214455
ch7-alpha-relpow,0.012071253
ch10-sigma-relpow,0.011955562
ch13-beta-relpow,0.011924845
ch4-lowgamma-hjcomp,0.0116720265
ch11-lowgamma-relpow,0.011595074
ch15-alpha-skew,0.011329946
ch13-beta-skew,0.011278149
ch13-delta-relpow,0.011184205
ch2-lowgamma-hjcomp,0.011089387
ch18-lowgamma-kurt,0.011050725
ch14-beta-psd,0.010787543
ch17-lowgamma-std,0.010687858
ch12-sigma-kurt,0.010551266
ch7-lowgamma-hjact,0.010444396
ch13-lowgamma-hjmob,0.010347287
ch10-lowgamma-peaktopeak,0.010310105
ch5-theta-relpow,0.010178113
ch8-lowgamma-kurt,0.009987081
ch14-sigma-skew,0.009844329
ch15-lowgamma-hjmob,0.009800058
ch5-alpha-hjmob,0.00969944
ch8-beta-peaktopeak,0.009431093
ch14-lowgamma-peaktopeak,0.009340989
ch16-sigma-kurt,0.009188254
ch3-lowgamma-hjcomp,0.009051286
ch6-theta-kurt,0.008921832
ch7-alpha-hjmob,0.008877546
ch14-alpha-kurt,0.008697816
ch6-sigma-peaktopeak,0.008627954
ch15-delta-skew,0.00841589
ch10-theta-skew,0.008373709
ch6-lowgamma-relpow,0.008225643
ch8-lowgamma-peaktopeak,0.008082242
ch7-theta-psd,0.008071967
ch14-beta-kurt,0.0080605615
ch1-beta-hjcomp,0.00803923
ch11-beta-skew,0.008003772
ch6-lowgamma-hjcomp,0.007847492
ch12-lowgamma-kurt,0.007612387
ch3-lowgamma-relpow,0.0075810323
ch12-lowgamma-peaktopeak,0.0074597565
ch13-beta-peaktopeak,0.0072880387
ch10-beta-psd,0.0072324094
ch1-beta-relpow,0.0072207223
ch3-alpha-skew,0.007077606
ch6-alpha-hjmob,0.0070272097
ch3-theta-skew,0.007016446
ch17-sigma-peaktopeak,0.0069961096
ch7-theta-skew,0.006912452
ch9-sigma-skew,0.0064988513
ch4-theta-relpow,0.0064664967
ch4-sigma-peaktopeak,0.006403921
ch19-theta-kurt,0.00632115
ch16-beta-skew,0.0063001905
ch7-lowgamma-de,0.0058807945
ch5-alpha-kurt,0.005867876
ch13-alpha-kurt,0.0057910937
ch3-delta-relpow,0.005582906
ch17-beta-kurt,0.005418492
ch9-lowgamma-de,0.005288936
ch13-beta-psd,0.005075514
ch18-delta-relpow,0.0049812375
ch4-delta-kurt,0.004552447
ch16-delta-relpow,0.0044442094
ch18-lowgamma-de,0.0043673655
