feature,mean_importance
ch6-lowgamma-std,0.00875605901211159
ch17-lowgamma-hjact,0.008023852092146152
ch12-lowgamma-peaktopeak,0.007274804277143652
ch6-lowgamma-peaktopeak,0.006850756058547758
ch6-lowgamma-hjact,0.0066558220350425865
ch17-lowgamma-peaktopeak,0.006460744859056237
ch17-lowgamma-std,0.006351479983405736
ch12-beta-hjact,0.006177812484117217
ch11-lowgamma-peaktopeak,0.006058043608879444
ch12-beta-psd,0.005982530397567964
ch12-lowgamma-hjact,0.005667907672090832
ch8-lowgamma-de,0.005620950262482335
ch8-lowgamma-psd,0.0055511244899675
ch12-lowgamma-psd,0.005026155482287931
ch16-lowgamma-std,0.004987864589290138
ch12-beta-peaktopeak,0.004850460132507874
ch4-lowgamma-std,0.0046871088622325256
ch19-lowgamma-hjact,0.004637911533763512
ch12-beta-std,0.004621917642927474
ch12-lowgamma-std,0.0045445913973243025
ch11-lowgamma-hjact,0.00431623109860718
ch6-lowgamma-psd,0.004282488162850548
ch12-lowgamma-de,0.004175315470795277
ch16-lowgamma-de,0.003955049794749407
ch19-lowgamma-std,0.003866231418639646
ch8-beta-psd,0.0038594800380536095
ch8-lowgamma-std,0.0037627707611159107
ch9-lowgamma-std,0.0036045428416205077
ch9-lowgamma-peaktopeak,0.0035559892182385902
ch11-lowgamma-std,0.0035001261172389196
ch7-lowgamma-peaktopeak,0.003443478045764549
ch4-lowgamma-hjact,0.0034264154206092917
ch16-lowgamma-hjact,0.003379338180427276
ch1-alpha-hjact,0.0033015796477872924
ch19-lowgamma-peaktopeak,0.003277359655677557
ch16-lowgamma-peaktopeak,0.0032368360880413974
ch16-lowgamma-psd,0.003173926349214281
ch2-beta-psd,0.0031622073435984112
ch1-lowgamma-std,0.003092529841292557
ch6-lowgamma-de,0.0030526781625816544
ch15-lowgamma-hjact,0.003034496707883464
ch8-lowgamma-hjact,0.003020758783739582
ch9-lowgamma-hjact,0.0029928324209232953
ch9-lowgamma-de,0.002963681683297285
ch8-beta-hjact,0.002887566897438884
ch2-beta-hjact,0.0028212436680014525
ch1-lowgamma-psd,0.002762267999933659
ch17-lowgamma-de,0.0027261858326473676
ch1-lowgamma-de,0.0026628855210945415
ch17-lowgamma-psd,0.0025709574668921938
ch8-beta-std,0.0025558232953095104
ch6-beta-hjact,0.002552814515034277
ch1-lowgamma-hjact,0.0024906301078321696
ch9-lowgamma-psd,0.0024670830188413904
ch7-lowgamma-hjact,0.002274930717323162
ch7-lowgamma-std,0.00223406405016395
ch14-lowgamma-hjcomp,0.0022286665881660834
ch5-theta-hjact,0.002198703364254296
ch8-lowgamma-peaktopeak,0.0021845246472858917
ch5-theta-psd,0.002162315195450286
ch4-lowgamma-de,0.0021545541797615433
ch5-delta-psd,0.0021267135406321195
ch4-beta-hjact,0.002091859413332222
ch9-sigma-peaktopeak,0.00208929667747308
ch8-theta-hjact,0.0020373302139434744
ch5-delta-hjact,0.002032174688655699
ch6-beta-peaktopeak,0.002027595182142312
ch14-lowgamma-peaktopeak,0.0019824260085525226
ch1-alpha-psd,0.0019274620417688592
ch9-theta-hjact,0.0019265030359220188
ch15-lowgamma-std,0.0019242691253316098
ch17-sigma-hjcomp,0.0019239576433928488
ch1-delta-hjact,0.0019194694625211924
ch10-lowgamma-hjmob,0.0019096687841278577
ch18-sigma-relpow,0.0018997346112503647
ch4-lowgamma-psd,0.0018774566477027836
ch4-beta-psd,0.0018647882876571158
ch11-lowgamma-de,0.0018198802334083105
ch11-lowgamma-psd,0.0018061791970708173
ch8-theta-psd,0.0017506576808247124
ch7-sigma-peaktopeak,0.0017427763985295788
ch19-lowgamma-psd,0.0017324002229167224
ch9-theta-psd,0.001711993201782548
ch7-lowgamma-psd,0.0017115582452203175
ch7-alpha-psd,0.0017108188643420127
ch19-lowgamma-de,0.001691814453013375
ch5-alpha-hjact,0.0016516802492643067
ch6-beta-psd,0.0016465730854260665
ch9-sigma-hjact,0.0016465360136953613
ch9-sigma-psd,0.0016224103463123804
ch5-alpha-psd,0.0016017365750367444
ch7-beta-hjact,0.001590406560349958
ch9-theta-peaktopeak,0.001565561107068095
ch16-sigma-relpow,0.0015278985154848546
ch13-theta-hjact,0.0015175056226249678
ch13-lowgamma-hjact,0.0015042470300639093
ch12-theta-hjact,0.001488862646712159
ch14-lowgamma-de,0.0014362883303922053
ch1-sigma-psd,0.0014151163599492797
ch3-lowgamma-peaktopeak,0.001414926770494338
ch7-theta-hjact,0.0014016365705945691
ch14-lowgamma-psd,0.0013496681551077362
ch16-sigma-psd,0.0013376848496355505
ch7-alpha-hjact,0.001326402639333026
ch15-lowgamma-de,0.0013155220092556002
ch5-lowgamma-hjact,0.001314069552132997
ch1-delta-peaktopeak,0.0013021506644214915
ch1-lowgamma-peaktopeak,0.0012773055323168755
ch1-theta-psd,0.0012719743267255806
ch1-delta-psd,0.0012681989218153848
ch8-beta-peaktopeak,0.001266604672810579
ch11-beta-peaktopeak,0.0012566614252274757
ch6-theta-hjact,0.0012529054260335978
ch4-theta-hjact,0.0012296661848154842
ch3-alpha-psd,0.0012235953522701812
ch3-theta-hjmob,0.0012124109584421444
ch12-delta-peaktopeak,0.0012051035316148564
ch6-delta-relpow,0.0012031689334643463
ch7-sigma-psd,0.0012025427794827058
ch17-beta-hjact,0.0011960358092631526
ch13-theta-psd,0.0011804726547314142
ch17-sigma-relpow,0.0011785569602562743
ch14-lowgamma-hjmob,0.0011685655407892204
ch17-beta-peaktopeak,0.0011629774762849311
ch6-theta-relpow,0.0011584062481415141
ch7-beta-psd,0.0011558327058249823
ch18-lowgamma-hjact,0.0011553908781461967
ch18-lowgamma-peaktopeak,0.0011537869471773445
ch4-beta-peaktopeak,0.0011387110394457888
ch14-lowgamma-hjact,0.0011359392427108422
ch4-theta-psd,0.0011303364419434222
ch9-beta-psd,0.0011239746943752218
ch5-lowgamma-de,0.0011205682974536452
ch9-alpha-psd,0.0011109649448365518
ch5-lowgamma-psd,0.001108426895467051
ch15-lowgamma-peaktopeak,0.0011077651594977493
ch5-lowgamma-hjmob,0.0011042540881500917
ch6-alpha-hjmob,0.0011021130860811561
ch11-alpha-relpow,0.0010860777537434233
ch16-sigma-hjmob,0.0010771479708143038
ch9-alpha-hjact,0.0010494515383051998
ch10-delta-peaktopeak,0.0010485180773496794
ch18-sigma-hjmob,0.0010456897097237345
ch1-theta-hjmob,0.0010388339370207334
ch2-alpha-hjcomp,0.0010329890965841094
ch14-sigma-relpow,0.0010258741847286592
ch5-lowgamma-hjcomp,0.0009757844361098615
ch12-delta-hjact,0.000975217056648693
ch3-alpha-hjact,0.0009711190082459315
ch18-delta-peaktopeak,0.0009696532486412055
ch1-delta-relpow,0.0009594938313427022
ch7-theta-hjmob,0.000938967704882781
ch13-delta-psd,0.0009315557213041794
ch9-beta-hjact,0.0009274388780750328
ch6-delta-hjact,0.0009246965990151384
ch7-theta-psd,0.0009220674573905798
ch11-theta-hjact,0.000912985368849528
ch13-lowgamma-psd,0.0008978178425184983
ch9-delta-hjact,0.000896881753488507
ch13-delta-hjact,0.0008904548919121417
ch19-beta-psd,0.0008900694504485274
ch14-alpha-relpow,0.0008893112947988809
ch9-alpha-peaktopeak,0.0008878035861599127
ch3-sigma-psd,0.0008861935750288756
ch11-beta-psd,0.0008847717485509182
ch18-alpha-hjcomp,0.0008833917484333618
ch2-lowgamma-std,0.0008797007015053916
ch18-lowgamma-std,0.0008613018560419513
ch13-sigma-peaktopeak,0.0008610435097372116
ch6-alpha-psd,0.0008600011417123427
ch7-beta-peaktopeak,0.0008558619162438469
ch11-theta-psd,0.0008505324503929409
ch3-lowgamma-hjact,0.0008469449465268194
ch15-lowgamma-psd,0.0008420810415062183
ch8-alpha-psd,0.0008394777289979592
ch19-sigma-psd,0.0008388721900894756
