feature,mean_importance
ch18-lowgamma-hjact,0.02950962615556105
ch18-lowgamma-psd,0.025268567840926386
ch18-lowgamma-std,0.02419076382509799
ch18-lowgamma-de,0.023578995618444554
ch18-lowgamma-peaktopeak,0.014523744703627554
ch11-lowgamma-hjact,0.0077139241661188665
ch10-lowgamma-peaktopeak,0.007520296486167797
ch19-lowgamma-hjact,0.007149082804075323
ch11-lowgamma-std,0.0071280369154938655
ch14-lowgamma-hjact,0.00700889107555189
ch10-lowgamma-hjact,0.006708933286850427
ch17-lowgamma-peaktopeak,0.005940183997025805
ch14-lowgamma-std,0.005928817905266284
ch19-lowgamma-peaktopeak,0.005687985217276549
ch17-lowgamma-std,0.005644886635420598
ch10-lowgamma-std,0.005339105488187179
ch19-lowgamma-std,0.00521287287712645
ch10-lowgamma-de,0.005178395653566182
ch7-lowgamma-hjact,0.005142047503935561
ch17-lowgamma-hjact,0.0048927174022010125
ch19-lowgamma-psd,0.004154843731474483
ch8-lowgamma-peaktopeak,0.004153502483700058
ch19-lowgamma-de,0.003989936310451917
ch10-lowgamma-psd,0.0038245520996401726
ch8-lowgamma-hjact,0.0036194825966432737
ch4-lowgamma-hjact,0.0035833294144452547
ch1-lowgamma-std,0.003569612064303886
ch18-beta-hjact,0.003504742020816991
ch14-lowgamma-peaktopeak,0.0034499193116954182
ch15-lowgamma-std,0.0034318475927798925
ch11-lowgamma-de,0.0034201007607373886
ch16-sigma-hjmob,0.003342608597627269
ch7-lowgamma-de,0.003323476445736059
ch8-lowgamma-std,0.003171675708397668
ch11-lowgamma-psd,0.003089110676151215
ch17-lowgamma-psd,0.002974684239507998
ch18-beta-peaktopeak,0.00286537255516405
ch4-lowgamma-std,0.0028042516073102266
ch1-lowgamma-hjact,0.0027425462965401915
ch7-lowgamma-psd,0.002587821904465845
ch5-lowgamma-hjact,0.0025264420770734846
ch17-lowgamma-de,0.0025143377657852045
ch4-lowgamma-psd,0.0024834043159588258
ch7-lowgamma-peaktopeak,0.0024714057277710516
ch7-lowgamma-std,0.002470532744446181
ch5-lowgamma-std,0.002316266490122884
ch11-lowgamma-peaktopeak,0.002303441927019921
ch4-lowgamma-de,0.0021437474397574133
ch5-lowgamma-de,0.0021167996412082097
ch7-beta-psd,0.0021095219899622984
ch8-beta-peaktopeak,0.002018277012888126
ch9-lowgamma-psd,0.0020028652062300295
ch5-lowgamma-hjcomp,0.0019194711744867335
ch14-lowgamma-psd,0.0019075670863688255
ch11-alpha-relpow,0.001878987234792157
ch5-lowgamma-psd,0.0018386618723258764
ch7-beta-hjact,0.001772542016804098
ch7-sigma-psd,0.0017594240468645432
ch7-alpha-hjact,0.0017277363364624721
ch1-lowgamma-peaktopeak,0.0017148128974666054
ch18-beta-psd,0.0016826199242194315
ch7-sigma-peaktopeak,0.0016036786083395522
ch8-beta-psd,0.0015828011534744116
ch9-lowgamma-hjact,0.0015742956735821836
ch13-lowgamma-hjact,0.0015491280024314753
ch8-beta-hjact,0.001529567462902337
ch13-lowgamma-peaktopeak,0.001513687459325564
ch13-lowgamma-std,0.0014873878429110365
ch16-lowgamma-std,0.0014578854058350538
ch3-alpha-hjact,0.00144599104547699
ch15-lowgamma-peaktopeak,0.001444217891705951
ch16-lowgamma-de,0.0014427668198000254
ch16-lowgamma-psd,0.0014163286469940418
ch3-beta-peaktopeak,0.0014075936301576105
ch5-theta-psd,0.001406800118267007
ch7-beta-peaktopeak,0.001402412168986308
ch5-lowgamma-peaktopeak,0.0014021869371606374
ch15-lowgamma-hjact,0.0013994016882891522
ch18-sigma-hjmob,0.0013959656897698563
ch7-theta-psd,0.0013550440756461605
ch10-alpha-hjact,0.0013459431106856296
ch8-alpha-hjact,0.0013417706694954002
ch2-lowgamma-psd,0.0013138324802299912
ch16-lowgamma-hjact,0.0012999593280482427
ch7-delta-psd,0.0012990414142467204
ch3-delta-hjact,0.0012822420586709733
ch3-delta-psd,0.0012809542702301594
ch14-lowgamma-hjmob,0.0012463573286774852
ch9-alpha-psd,0.0012400893944901849
ch7-alpha-psd,0.0012383264639547129
ch4-lowgamma-peaktopeak,0.001231500846478158
ch9-lowgamma-std,0.0012293143611359747
ch3-alpha-psd,0.0012245065641621102
ch8-beta-std,0.0012160366374143186
