feature,mean_importance
ch10-lowgamma-hjmob,0.009331620526676385
ch4-lowgamma-hjact,0.007239126759644838
ch4-lowgamma-std,0.006136669416289627
ch13-lowgamma-hjact,0.0053665150981573985
ch13-lowgamma-std,0.004379269619435834
ch4-lowgamma-psd,0.0043336871712247515
ch4-lowgamma-peaktopeak,0.0039170191674241074
ch19-delta-psd,0.0035984030506602226
ch4-lowgamma-de,0.003344177568787076
ch6-lowgamma-hjact,0.003232215861789916
ch10-sigma-psd,0.0029572735645153818
ch6-lowgamma-std,0.0028664162591184924
ch9-sigma-peaktopeak,0.0028227511907975124
ch8-lowgamma-hjact,0.0026749128476324475
ch16-beta-hjact,0.0026726990946966305
ch1-lowgamma-peaktopeak,0.0026649200277431362
ch8-lowgamma-std,0.002638050838738898
ch6-delta-psd,0.002631432389783917
ch10-sigma-peaktopeak,0.002552269646279138
ch15-beta-hjact,0.002519524183254935
ch13-lowgamma-psd,0.0024780492314095148
ch10-sigma-hjact,0.0024690716177695375
ch7-sigma-psd,0.0023905110312670594
ch14-lowgamma-hjcomp,0.0023875671417481733
ch19-delta-hjact,0.002382087471665329
ch9-sigma-hjact,0.0023783893499685735
ch3-lowgamma-std,0.002356648564013783
ch16-beta-psd,0.0022959109304923836
ch7-sigma-peaktopeak,0.0022620981644921614
ch13-lowgamma-de,0.002260934157628468
ch6-lowgamma-peaktopeak,0.0022280986325106124
ch8-lowgamma-peaktopeak,0.0022082870547779168
ch6-delta-hjact,0.0021826624264906077
ch7-lowgamma-std,0.0020900219735460364
ch13-lowgamma-peaktopeak,0.0020666737403843014
ch3-lowgamma-peaktopeak,0.0020454282406591807
ch7-lowgamma-hjact,0.0019983617098909934
ch10-delta-psd,0.0019699506813188033
ch3-lowgamma-hjact,0.0019634398602258697
ch17-sigma-peaktopeak,0.0019515622413278286
ch15-theta-psd,0.0019105151438237216
ch8-lowgamma-de,0.0019003355598322643
ch3-lowgamma-psd,0.0018358194684837989
ch8-lowgamma-psd,0.0017586183410996574
ch14-lowgamma-de,0.0017253712342915307
ch6-alpha-psd,0.0017032958918864235
ch15-beta-peaktopeak,0.0016952444666712726
ch14-lowgamma-psd,0.0016808680865238977
ch3-lowgamma-de,0.001656994266478544
ch6-theta-psd,0.0016548826564346858
ch4-theta-hjmob,0.001649622453112317
ch19-sigma-psd,0.0016490579057983996
ch6-alpha-relpow,0.0016401290538686558
ch8-delta-peaktopeak,0.0016387486708904766
ch16-beta-peaktopeak,0.001600111907012887
ch9-sigma-psd,0.0015817616197996423
ch10-theta-psd,0.0015695484015411214
ch1-lowgamma-std,0.001566953262309121
ch1-delta-psd,0.0015649804827832358
ch17-lowgamma-std,0.0015409020924610091
ch6-delta-relpow,0.0014932218139612926
ch17-alpha-hjmob,0.0014897723152630102
ch6-theta-hjact,0.001472271055337485
ch19-delta-peaktopeak,0.001467920081715679
ch10-theta-hjact,0.0014594442113303207
ch5-alpha-hjmob,0.0014582326717344264
ch4-alpha-psd,0.0013974263618597587
ch8-delta-hjact,0.001396487916608037
ch17-delta-psd,0.0013762223269178399
ch19-lowgamma-psd,0.001368464843022701
ch2-alpha-hjmob,0.0013657382992251605
ch6-lowgamma-psd,0.001341474038099122
ch17-sigma-hjact,0.0013377646560597221
ch19-lowgamma-hjact,0.0013354367834190189
ch15-beta-psd,0.0013198359705641294
ch8-theta-peaktopeak,0.001313689164731299
ch17-delta-peaktopeak,0.0012965249310527844
ch6-alpha-hjmob,0.001284921987454748
ch17-sigma-hjcomp,0.001284572663853188
ch9-alpha-hjact,0.0012759439086968182
ch2-delta-psd,0.0012695582251709364
ch7-lowgamma-psd,0.0012632871766496713
ch8-theta-hjact,0.0012544312172642405
ch9-alpha-psd,0.0012407400781723418
ch6-sigma-hjcomp,0.001238470625997235
ch3-theta-hjmob,0.001231187325611699
ch7-theta-hjact,0.0012288616638226194
ch19-lowgamma-de,0.0012270483454080588
ch14-beta-psd,0.0012190544436176697
ch9-alpha-peaktopeak,0.00121690108498614
ch17-lowgamma-hjact,0.0012167839534195277
ch1-delta-peaktopeak,0.0011870269397923933
ch10-delta-hjact,0.001185638726342939
ch19-lowgamma-std,0.0011847167047222093
ch1-beta-psd,0.0011742492027699374
ch10-delta-peaktopeak,0.0011706785897855055
ch2-lowgamma-de,0.0011606638118796045
ch16-theta-psd,0.0011467222996963964
ch1-lowgamma-hjact,0.001138959705743337
ch14-lowgamma-kurt,0.001113843544479163
ch10-theta-peaktopeak,0.0011109942700470628
ch17-sigma-psd,0.001092478370058619
ch4-alpha-hjact,0.0010903476768700092
ch14-beta-hjact,0.0010856038793817652
ch10-lowgamma-std,0.0010837257333101784
ch12-lowgamma-peaktopeak,0.0010696390804376223
ch1-delta-hjact,0.0010666931123289715
ch2-lowgamma-hjact,0.0010446299844932964
ch7-lowgamma-de,0.0010383541183709632
ch19-alpha-relpow,0.0010363285908198015
ch18-lowgamma-peaktopeak,0.0010294432675706892
ch17-delta-hjact,0.0010288268378999422
ch6-beta-peaktopeak,0.0010215781237657177
ch17-delta-std,0.0010207212015209814
ch7-alpha-hjmob,0.0010143314137000627
ch12-delta-peaktopeak,0.0010127125728986203
ch1-delta-relpow,0.0010124657055272355
ch12-theta-hjact,0.001010181192198972
ch11-theta-psd,0.0010063341695811185
ch17-alpha-peaktopeak,0.0010022874278305255
ch15-alpha-hjmob,0.0010000109478402923
ch19-lowgamma-peaktopeak,0.0009701722621708053
ch8-delta-psd,0.0009535616620589144
ch10-alpha-peaktopeak,0.0009494818070020699
ch1-theta-hjmob,0.0009483424835289963
ch18-sigma-hjact,0.0009461425370798663
ch10-beta-hjcomp,0.0009358556800070963
ch14-theta-psd,0.0009331090551481255
ch17-lowgamma-psd,0.0009250727420053091
ch15-delta-psd,0.0009239453263232276
ch4-beta-peaktopeak,0.000918844420876388
ch12-alpha-hjact,0.0009166184829379378
ch17-theta-peaktopeak,0.0009098686313996466
ch17-alpha-hjact,0.000896535177673882
ch17-lowgamma-de,0.0008926102157025226
ch1-lowgamma-psd,0.0008860242156882075
ch17-lowgamma-peaktopeak,0.0008798372034309818
ch18-sigma-peaktopeak,0.0008781480189305765
ch8-alpha-hjact,0.0008744466999714276
ch14-theta-peaktopeak,0.0008705634931117743
ch6-theta-relpow,0.0008704413553578557
ch12-delta-hjact,0.0008692965242102584
ch1-lowgamma-de,0.0008681911739197845
ch17-theta-hjact,0.0008645656706702157
ch10-lowgamma-hjact,0.0008620655377556504
ch4-alpha-peaktopeak,0.0008550613172934363
ch12-delta-psd,0.0008499045213466421
ch2-lowgamma-psd,0.0008363386853349518
ch6-beta-psd,0.0008289743104062698
ch2-delta-hjact,0.0008158850764414713
ch15-lowgamma-hjact,0.0008117375803152715
ch7-theta-psd,0.0008087470590772401
ch7-delta-peaktopeak,0.0008032331629966992
ch2-alpha-relpow,0.0008022840811647414
ch2-delta-relpow,0.0008022800064289698
ch1-sigma-hjmob,0.0008013753281824436
ch12-lowgamma-psd,0.0007951786253616069
ch11-theta-hjact,0.0007951404593441735
ch4-beta-psd,0.0007861995558820634
ch12-alpha-relpow,0.0007839511302066746
ch2-lowgamma-peaktopeak,0.0007819375512130225
ch6-lowgamma-de,0.0007771561289030194
ch5-delta-psd,0.0007750488440756694
ch14-beta-peaktopeak,0.0007691552561320991
ch15-lowgamma-std,0.0007541750294480798
ch17-delta-relpow,0.0007525364188862689
ch14-lowgamma-std,0.0007489244681898987
ch9-beta-psd,0.0007479237375330462
ch6-beta-hjact,0.0007458761240574865
ch14-lowgamma-hjact,0.0007435990327379608
ch1-sigma-psd,0.0007426715186740665
ch14-delta-psd,0.0007406957970336549
ch14-delta-hjact,0.0007383861768544567
ch6-theta-hjmob,0.0007323080463791248
ch11-alpha-relpow,0.0007299452240777713
ch5-lowgamma-std,0.0007233308478799524
ch17-alpha-psd,0.0007201955240624162
ch4-theta-psd,0.0007190760268062421
ch2-lowgamma-std,0.0007116620853648618
ch9-lowgamma-psd,0.0007070430823685613
ch16-lowgamma-std,0.0007030523367675842
ch11-lowgamma-hjact,0.0006992932989365587
ch7-theta-hjmob,0.0006972412570459568
ch14-lowgamma-hjmob,0.000697060574752507
ch10-lowgamma-peaktopeak,0.0006965969657271585
ch8-theta-psd,0.0006902204039944201
ch3-sigma-hjmob,0.0006896010069000004
ch18-lowgamma-hjact,0.0006846802857704834
ch4-delta-psd,0.0006807040788051436
ch17-beta-psd,0.0006783975991930905
ch7-beta-psd,0.0006754817364587302
ch8-alpha-psd,0.0006624498297928153
ch5-lowgamma-hjact,0.0006568275099495714
ch5-lowgamma-peaktopeak,0.0006563801463843601
ch11-delta-psd,0.0006557867879936993
ch16-theta-peaktopeak,0.0006502021070005855
ch12-alpha-psd,0.0006488808672849558
ch14-alpha-relpow,0.0006474331340245073
ch18-sigma-hjmob,0.000633014227839381
ch12-lowgamma-de,0.000631217221071707
ch4-delta-hjact,0.0006299808315021756
ch3-delta-peaktopeak,0.0006271461482575863
ch13-alpha-peaktopeak,0.0006258087757394786
ch16-lowgamma-hjact,0.000624636828354472
ch16-theta-hjact,0.0006236176191696085
ch17-sigma-relpow,0.0006230229081585031
ch18-alpha-hjmob,0.0006178167055334932
ch15-delta-peaktopeak,0.0006171742478138532
ch7-delta-psd,0.000616477551443944
ch14-theta-hjact,0.0006157574720870167
ch11-delta-peaktopeak,0.0006134442491188207
ch9-lowgamma-de,0.00061096897547506
ch9-lowgamma-peaktopeak,0.000610267836864708
ch15-delta-hjact,0.0006053321373789123
ch18-alpha-hjcomp,0.0006046215465649774
ch7-delta-hjact,0.0006042257943919814
ch16-theta-std,0.0006036259420526734
ch15-alpha-relpow,0.0006033118480456307
ch16-lowgamma-de,0.0006018701307248286
ch7-alpha-hjact,0.0006013606609934365
ch5-alpha-hjact,0.0005971167467316665
ch9-theta-peaktopeak,0.0005965986347980919
