feature,mean_importance
ch18-lowgamma-hjact,0.014789836479419097
ch18-lowgamma-std,0.013088798211215192
ch18-lowgamma-de,0.00971565620778328
ch18-lowgamma-psd,0.009391110006783334
ch3-lowgamma-hjact,0.00846214804840067
ch3-lowgamma-std,0.008391525955473657
ch18-lowgamma-peaktopeak,0.00658297118985525
ch17-lowgamma-psd,0.004812173888472786
ch3-lowgamma-psd,0.004460509061058278
ch4-lowgamma-hjact,0.004275359381269116
ch3-lowgamma-de,0.004214948606366666
ch17-lowgamma-de,0.0038956674145937246
ch4-lowgamma-std,0.0038364812448194534
ch17-lowgamma-hjact,0.003279936290367507
ch4-lowgamma-de,0.003140457765787182
ch6-sigma-hjcomp,0.0030404126319379947
ch13-lowgamma-std,0.002724417535662064
ch13-lowgamma-hjact,0.002679959125612784
ch4-lowgamma-psd,0.002673470826572693
ch19-lowgamma-de,0.002658518392048597
ch19-lowgamma-psd,0.002622969172679719
ch4-lowgamma-peaktopeak,0.002518349016835575
ch7-alpha-hjmob,0.0024470417090657038
ch6-lowgamma-hjact,0.002434565988765533
ch6-lowgamma-std,0.0024204083641941
ch5-lowgamma-std,0.002373761186694182
ch17-lowgamma-std,0.002282933893475312
ch16-sigma-hjmob,0.0022458134910279754
ch17-lowgamma-peaktopeak,0.0021444513284037234
ch18-sigma-hjmob,0.0021268893074394587
ch3-lowgamma-peaktopeak,0.002114572183481903
ch3-sigma-hjmob,0.0020093359111744164
ch13-lowgamma-peaktopeak,0.0018595736477270129
ch18-theta-hjact,0.001813317834158294
ch1-sigma-hjmob,0.0017832786469523052
ch15-alpha-hjmob,0.0017827159662876881
ch5-lowgamma-hjact,0.0017017103564897647
ch14-lowgamma-hjmob,0.0016726018189664501
ch10-beta-hjcomp,0.001663210737128194
ch2-lowgamma-peaktopeak,0.001627784600137374
ch18-theta-peaktopeak,0.0015680939067712044
ch2-lowgamma-std,0.0015542321413722737
ch8-lowgamma-hjact,0.0015223301716205725
ch18-delta-psd,0.0014928203203089779
ch2-alpha-hjcomp,0.001482114532339872
ch2-lowgamma-hjact,0.0014698392819421453
ch18-delta-peaktopeak,0.0014626097216257083
ch18-delta-std,0.0014597854725312007
ch18-alpha-hjcomp,0.0014465544253922855
ch5-lowgamma-peaktopeak,0.0014417581316091032
ch12-beta-peaktopeak,0.0014037384933200535
ch8-lowgamma-std,0.001395576287680037
ch17-sigma-hjcomp,0.00137803774013795
ch11-lowgamma-std,0.0013562895369995133
ch6-lowgamma-peaktopeak,0.0013507800646156973
ch18-alpha-hjact,0.001293054076515145
ch7-beta-psd,0.0012928674419468448
ch5-lowgamma-hjcomp,0.001277941798891437
ch10-lowgamma-hjmob,0.0012603526970301217
ch19-lowgamma-std,0.0012346066438023084
ch2-beta-hjact,0.001201068390877464
ch18-sigma-peaktopeak,0.0011950885899512894
ch13-lowgamma-de,0.0011891204796485302
ch18-theta-psd,0.0011890132029723226
ch14-lowgamma-peaktopeak,0.0011757648392127602
ch6-theta-hjact,0.0011537568777582829
ch9-delta-hjact,0.0011375675256234219
ch5-delta-psd,0.0011369756232755036
ch18-delta-hjact,0.001128466555305206
ch13-beta-hjact,0.0011266584018551377
ch19-lowgamma-hjact,0.0011237498706324117
ch1-beta-psd,0.0011149818891234506
ch5-delta-hjact,0.0011100890522352548
ch18-beta-psd,0.0010690896709190621
ch6-theta-relpow,0.0010654092939508207
ch9-delta-std,0.0010531906772452285
ch12-beta-std,0.0010516474843792517
ch11-lowgamma-hjact,0.001035048941275071
ch13-lowgamma-psd,0.0010310747562070157
ch5-theta-psd,0.0010166892339259002
ch2-theta-psd,0.0010093929519200164
ch6-alpha-hjmob,0.001007698094644462
ch12-beta-psd,0.0010027040895883154
ch12-beta-hjact,0.0010020185008116145
ch18-alpha-peaktopeak,0.0009800475359407047
ch16-lowgamma-hjact,0.0009773888430975246
ch6-theta-psd,0.0009641869286176489
ch1-lowgamma-psd,0.0009633979719302705
ch16-lowgamma-peaktopeak,0.0009612715605735395
ch16-lowgamma-std,0.0009517458248102564
ch1-lowgamma-hjact,0.0009407779508617763
ch18-alpha-psd,0.0009345758565524646
ch18-sigma-psd,0.0009296568536856372
ch4-delta-relpow,0.0009134501778127939
ch18-sigma-hjact,0.0009041115659059172
ch9-delta-peaktopeak,0.0008959644666912236
ch15-lowgamma-peaktopeak,0.0008948946314412553
ch6-beta-peaktopeak,0.0008887999353957533
ch1-lowgamma-peaktopeak,0.0008854554595036972
ch10-alpha-peaktopeak,0.000885252536839449
ch13-beta-psd,0.0008836577456995488
ch17-delta-relpow,0.0008765135298929664
ch11-beta-peaktopeak,0.0008710284283480215
ch9-theta-hjact,0.0008697792290509125
ch17-delta-hjact,0.0008696335177324321
ch11-lowgamma-psd,0.0008620228636644537
ch8-lowgamma-peaktopeak,0.0008590326391343992
ch16-alpha-hjact,0.0008523989038379006
