feature,mean_importance
ch7-lowgamma-kurt,0.013384565954262613
ch18-beta-peaktopeak,0.006669176088731971
ch7-theta-psd,0.006249665888557055
ch7-sigma-peaktopeak,0.005544871582715333
ch6-beta-psd,0.005289476221546279
ch19-lowgamma-hjcomp,0.004822133287190433
ch14-beta-kurt,0.004681143964223492
ch7-alpha-peaktopeak,0.00466880308768352
ch7-theta-skew,0.004454433383689329
ch12-theta-kurt,0.004055930064540038
ch7-delta-relpow,0.004017207087921815
ch7-beta-psd,0.0038811320704257037
ch7-theta-relpow,0.0038800777128397304
ch19-lowgamma-hjmob,0.003656559542556052
ch7-beta-hjact,0.0036139156278049713
ch7-theta-peaktopeak,0.003585847218593457
ch4-lowgamma-hjcomp,0.0035829000092082964
ch7-lowgamma-psd,0.0035544420353070543
ch7-beta-peaktopeak,0.00349574058471642
ch6-lowgamma-peaktopeak,0.0033141597747620545
ch3-beta-hjcomp,0.0033071029768574965
ch7-sigma-relpow,0.0033026449179179543
ch7-lowgamma-hjact,0.0032061207727897014
ch6-beta-hjcomp,0.003153526383866695
ch15-sigma-relpow,0.0031209739753233078
ch10-theta-kurt,0.003114592903088565
ch7-alpha-relpow,0.003105749785418183
ch7-delta-skew,0.0030958237211623123
ch7-lowgamma-peaktopeak,0.0030301159455360456
ch7-lowgamma-de,0.003014008628901488
ch8-lowgamma-std,0.002960721479969309
ch1-theta-kurt,0.0028336693628757932
ch14-alpha-relpow,0.002805377237883897
ch5-theta-kurt,0.002703911266205017
ch14-lowgamma-hjmob,0.0026283869409552446
ch12-lowgamma-de,0.0025947043689095893
ch6-lowgamma-kurt,0.002558215892136702
ch14-theta-kurt,0.00253611183163741
ch17-theta-kurt,0.0025237339757270306
ch12-beta-skew,0.0024744818249669205
ch9-theta-kurt,0.002442755321054184
ch8-lowgamma-peaktopeak,0.0024314652214687178
ch4-lowgamma-std,0.0024175207701665406
ch9-lowgamma-hjact,0.002403938354960252
ch4-lowgamma-hjact,0.0023693874378258456
ch18-sigma-peaktopeak,0.002357556653242945
ch8-beta-peaktopeak,0.0023382529180856733
ch10-lowgamma-kurt,0.0022985806168999714
ch18-lowgamma-peaktopeak,0.0022881389921433665
ch18-lowgamma-hjmob,0.002277794879061261
ch3-lowgamma-std,0.002220708178590353
ch3-lowgamma-hjact,0.0021312852277758604
ch7-lowgamma-std,0.0021101674832454337
ch19-lowgamma-std,0.002093843826082642
ch2-lowgamma-skew,0.002088632379601228
ch19-lowgamma-de,0.0020759997283532664
ch9-lowgamma-std,0.002073016075236652
ch8-lowgamma-kurt,0.002054148902316565
ch16-lowgamma-hjmob,0.002044815493680755
ch9-lowgamma-hjmob,0.002036092226212094
ch4-lowgamma-hjmob,0.0020286471104519884
ch9-alpha-relpow,0.0020278924935013976
ch5-lowgamma-hjcomp,0.0019895204634427614
ch7-lowgamma-skew,0.001974460873859987
ch7-theta-kurt,0.0019659157793509062
ch18-theta-kurt,0.0019467798990995936
ch8-lowgamma-psd,0.0019392771111826754
ch19-sigma-kurt,0.001883071719783992
ch17-delta-relpow,0.0018392255167142097
ch5-alpha-relpow,0.0018146976688989398
ch5-alpha-kurt,0.001789181331861969
ch8-lowgamma-hjact,0.0017747494441339247
ch6-lowgamma-std,0.0017675312452871664
ch11-beta-psd,0.001754815934842204
ch17-lowgamma-std,0.0017503178900233525
ch19-lowgamma-psd,0.0017399919187963324
ch4-lowgamma-psd,0.0017208015618908733
ch14-lowgamma-de,0.0016850786737265323
ch8-theta-kurt,0.0016759154036076033
ch1-lowgamma-peaktopeak,0.0016597169502088494
ch3-alpha-relpow,0.001658487867479936
ch13-alpha-relpow,0.0016458016890126574
ch12-beta-peaktopeak,0.0016271396660047157
ch4-lowgamma-de,0.0016056945059993903
ch1-lowgamma-hjmob,0.0016052931666147188
ch11-alpha-relpow,0.0015930246663393806
ch12-lowgamma-kurt,0.0015694469982984332
ch17-lowgamma-de,0.001567109609142569
