feature,mean_importance
ch19-lowgamma-std,0.024526382136865255
ch19-lowgamma-peaktopeak,0.024365110412785582
ch18-lowgamma-de,0.020915627897329887
ch18-lowgamma-psd,0.01755141181857415
ch19-lowgamma-de,0.016710066658797963
ch19-lowgamma-psd,0.014810808238262764
ch18-lowgamma-peaktopeak,0.014067275320783165
ch12-lowgamma-peaktopeak,0.011025070018311258
ch4-beta-psd,0.010730282791753537
ch12-lowgamma-de,0.009338722741984643
ch7-theta-psd,0.005255461758642274
ch14-lowgamma-hjmob,0.004684759475863586
ch4-lowgamma-peaktopeak,0.00433352464798966
ch8-alpha-peaktopeak,0.003951109338758038
ch9-beta-hjact,0.0035937492861161445
ch9-lowgamma-peaktopeak,0.003460779798063597
ch4-alpha-hjmob,0.003443816675006609
ch11-lowgamma-peaktopeak,0.0030930686213077323
ch19-lowgamma-relpow,0.003037766457144835
ch15-lowgamma-hjmob,0.0029694504349200936
ch8-beta-psd,0.002919210160254365
ch13-sigma-kurt,0.002859357899085914
ch12-beta-peaktopeak,0.0027921625511087766
ch3-lowgamma-de,0.0027520637624321056
ch11-theta-relpow,0.0026675194617800492
ch1-lowgamma-peaktopeak,0.002634070320430955
ch7-lowgamma-hjact,0.0026020075473852915
ch7-lowgamma-peaktopeak,0.002519567962251883
ch13-lowgamma-std,0.0024998900508524575
ch5-lowgamma-psd,0.0024841948646850036
ch7-lowgamma-std,0.002474097336291225
ch4-lowgamma-de,0.0024316566938138414
ch7-beta-hjact,0.002425817532283435
ch7-lowgamma-psd,0.0023825317856415074
ch5-lowgamma-hjmob,0.0023759688294937033
ch9-beta-psd,0.00227361644333409
ch7-lowgamma-de,0.002237712984494862
ch12-lowgamma-hjmob,0.0022273377306887845
ch12-beta-hjcomp,0.002225301110510419
ch3-lowgamma-psd,0.0020933955933631295
ch6-lowgamma-peaktopeak,0.0020898268380411178
ch9-lowgamma-kurt,0.001992361747552606
ch5-lowgamma-peaktopeak,0.0019684534080334137
ch16-lowgamma-hjmob,0.0019675853283228468
ch6-alpha-hjcomp,0.0019581497950559514
ch4-lowgamma-hjcomp,0.0019298924598312264
ch7-alpha-peaktopeak,0.001868944878396077
ch13-lowgamma-hjact,0.0018625075265578132
ch7-beta-psd,0.001847250545031368
ch7-theta-peaktopeak,0.0018243656698010951
ch4-alpha-hjcomp,0.0018030900000851914
ch9-lowgamma-std,0.001754004913443791
ch17-lowgamma-hjact,0.0017440847595373088
ch8-lowgamma-skew,0.0017272594084769759
ch3-lowgamma-hjmob,0.00171216256554966
ch1-beta-psd,0.0017045939680925526
ch4-beta-peaktopeak,0.0016831672449427347
ch17-lowgamma-peaktopeak,0.0016320168695743778
ch4-delta-relpow,0.0016029375758948676
ch9-lowgamma-hjact,0.0015898982122817566
ch16-beta-hjmob,0.0015841924275521973
ch4-lowgamma-kurt,0.001573513948004093
ch3-theta-skew,0.0015731700775878802
ch4-sigma-peaktopeak,0.00155019378099359
ch3-lowgamma-hjact,0.0014881488061877538
ch4-lowgamma-psd,0.0014527784046458915
ch17-lowgamma-std,0.0014357963518931512
