feature,mean_importance
ch13-lowgamma-hjact,0.007949202018175198
ch13-lowgamma-std,0.00643791349252929
ch17-sigma-skew,0.006400976470740538
ch19-lowgamma-std,0.006398931424115255
ch2-lowgamma-relpow,0.006237308121131114
ch6-delta-relpow,0.0060141046035074135
ch6-beta-hjcomp,0.005748984551208855
ch9-lowgamma-peaktopeak,0.005684676256085484
ch7-lowgamma-kurt,0.004881870043225714
ch5-lowgamma-hjmob,0.004809349719964878
ch13-lowgamma-de,0.004457345676134962
ch3-lowgamma-hjact,0.004335401329473871
ch3-lowgamma-de,0.004254923729339898
ch13-lowgamma-psd,0.0040374217522273015
ch13-theta-relpow,0.003787213034753291
ch4-lowgamma-de,0.003588188872640895
ch16-lowgamma-hjmob,0.003485697293228402
ch14-lowgamma-relpow,0.0034584106853032563
ch6-lowgamma-relpow,0.003425894646957948
ch3-theta-skew,0.003264538890006557
ch4-lowgamma-psd,0.0031755862192785096
ch13-lowgamma-peaktopeak,0.0031681718264083875
ch19-lowgamma-psd,0.0031605633520882708
ch4-lowgamma-skew,0.003097783283448567
ch3-lowgamma-psd,0.0030640017464736353
ch5-alpha-kurt,0.0030505522608653777
ch19-lowgamma-hjcomp,0.003005106375363867
ch7-delta-relpow,0.002936640044622718
ch8-delta-relpow,0.0029134597768760676
ch17-lowgamma-hjmob,0.002853222964290468
ch3-lowgamma-std,0.002850447967915346
ch3-alpha-skew,0.0027661183305844996
ch6-lowgamma-hjcomp,0.0027567022668240336
ch15-lowgamma-relpow,0.002749126967795946
ch8-theta-kurt,0.0026536207037217326
ch9-lowgamma-hjact,0.0026500697670365034
ch19-lowgamma-de,0.002612452820721415
ch14-lowgamma-de,0.0026011339659590426
ch6-alpha-kurt,0.002582912438252265
ch13-delta-relpow,0.0025701686595519897
ch4-lowgamma-hjmob,0.0025504105967699238
ch8-lowgamma-peaktopeak,0.002542851234071345
ch10-lowgamma-hjmob,0.0025180212302451464
ch9-lowgamma-std,0.002507522141836162
ch4-lowgamma-hjact,0.0024972340538932766
ch4-lowgamma-std,0.0024587908203930944
ch12-delta-relpow,0.002453942244371223
ch3-beta-peaktopeak,0.002434308002931147
ch7-beta-relpow,0.0023152678920240312
ch6-lowgamma-peaktopeak,0.0022989323822002394
ch7-sigma-relpow,0.0022839913171718534
ch6-theta-relpow,0.002273814580019989
ch8-sigma-relpow,0.0022650064208849055
ch5-beta-skew,0.002223025537219747
ch1-lowgamma-relpow,0.0021672451842068238
ch2-lowgamma-skew,0.002115752516521956
ch12-lowgamma-de,0.002112981603218843
ch19-lowgamma-peaktopeak,0.0020806662570749266
ch10-beta-peaktopeak,0.0020650298100404036
ch3-delta-skew,0.002034091261680244
ch7-sigma-skew,0.00202049577862415
ch12-theta-skew,0.002001850779272409
ch14-alpha-relpow,0.001997520515234858
ch4-sigma-peaktopeak,0.001996593281744881
ch3-beta-skew,0.0019808616737314265
