feature,mean_importance
ch18-beta-psd,0.00738296483064389
ch18-beta-peaktopeak,0.0072671410793542415
ch1-beta-psd,0.006841366572414428
ch9-lowgamma-peaktopeak,0.006470563737358535
ch9-alpha-relpow,0.006138151241536645
ch14-beta-peaktopeak,0.005900537730214865
ch3-beta-peaktopeak,0.005503147199590308
ch5-alpha-relpow,0.005251240856326735
ch3-beta-psd,0.004937208622235356
ch1-lowgamma-hjmob,0.004864260158345107
ch8-lowgamma-peaktopeak,0.00475388678385304
ch3-beta-kurt,0.004670905567139027
ch7-beta-psd,0.004443422451334076
ch12-lowgamma-hjmob,0.004337690492284908
ch8-lowgamma-hjact,0.004313681111046951
ch18-delta-relpow,0.004309433354839285
ch9-beta-peaktopeak,0.004053694993687947
ch5-sigma-relpow,0.004026242140279122
ch6-lowgamma-peaktopeak,0.0038353522913721007
ch2-lowgamma-peaktopeak,0.003826407062181135
ch18-beta-relpow,0.0037662899184654273
ch9-beta-hjact,0.0036017713777780403
ch8-lowgamma-de,0.003595143883276583
ch18-lowgamma-peaktopeak,0.0035774887084571018
ch3-lowgamma-peaktopeak,0.003557875735471809
ch9-beta-psd,0.0034561102856115237
ch5-delta-relpow,0.0034295624231438977
ch3-lowgamma-hjmob,0.003231110536412533
ch5-theta-relpow,0.0031401321896023016
ch9-beta-kurt,0.003105639365295767
ch1-lowgamma-peaktopeak,0.0030531619082482197
ch2-lowgamma-de,0.0030119041783169013
ch1-alpha-kurt,0.0029175415501647237
ch18-sigma-relpow,0.002810608601324851
ch5-lowgamma-peaktopeak,0.0027536984935874224
ch14-lowgamma-de,0.002693659079846209
ch5-lowgamma-psd,0.002685127669966192
ch19-beta-relpow,0.002674838579527587
ch8-lowgamma-psd,0.002642548694017327
ch4-sigma-kurt,0.002631507637140187
ch4-sigma-peaktopeak,0.0026255617877906077
ch19-theta-kurt,0.002611432130382161
ch8-lowgamma-std,0.002586406936124055
ch9-lowgamma-std,0.0025576778424631933
ch4-beta-peaktopeak,0.002534875776659336
ch6-sigma-peaktopeak,0.002509065364314232
ch3-lowgamma-kurt,0.002480491602040769
ch4-lowgamma-peaktopeak,0.0024432952210097156
ch1-lowgamma-relpow,0.002390011247105356
ch4-beta-psd,0.002377263781791924
ch2-delta-skew,0.002364045749466752
ch14-sigma-kurt,0.0022892570701850356
ch9-beta-skew,0.0022264285700353756
ch14-beta-psd,0.002180528565110822
ch9-lowgamma-hjact,0.002172785650363284
ch13-sigma-kurt,0.0021004999193559967
ch4-alpha-relpow,0.0020557410973283986
ch4-alpha-kurt,0.00205198620444674
ch8-theta-skew,0.0020518262695140904
ch17-lowgamma-hjmob,0.0020442914993518673
ch7-beta-hjact,0.0020291331227589348
ch11-lowgamma-peaktopeak,0.002026586627707267
ch17-theta-kurt,0.0019924361691690045
ch10-lowgamma-hjcomp,0.0019807700070044796
ch6-beta-psd,0.001979005658695543
ch7-lowgamma-peaktopeak,0.001977028336501591
ch17-beta-peaktopeak,0.0019749199726154763
ch5-lowgamma-de,0.0019695736066423965
ch6-lowgamma-hjact,0.0019693366150676603
ch7-sigma-skew,0.0019594317241839647
ch14-delta-relpow,0.0019517831734764712
ch8-sigma-skew,0.001950385354189476
ch8-alpha-skew,0.001939039572394699
ch1-beta-relpow,0.0019262638756801383
ch3-theta-psd,0.0018532940290494637
ch10-lowgamma-peaktopeak,0.0018190344283260677
ch14-theta-kurt,0.0017763117828169773
ch9-lowgamma-psd,0.0017344715922979063
ch16-theta-kurt,0.001719479040056175
ch5-sigma-kurt,0.0016962787311644674
ch15-lowgamma-peaktopeak,0.0016946561864016737
ch15-lowgamma-de,0.0016500869003851658
ch7-lowgamma-de,0.001641811186454521
ch18-theta-kurt,0.0016153908396486394
