feature,mean_importance
ch16-lowgamma-de,0.020550451277933496
ch9-lowgamma-hjact,0.018550879948313347
ch9-lowgamma-std,0.013996713576497092
ch9-lowgamma-psd,0.01276194448484713
ch1-lowgamma-de,0.012405977233603089
ch19-lowgamma-de,0.01095823469934911
ch2-lowgamma-de,0.010893526255861638
ch4-lowgamma-hjact,0.010656162667248796
ch4-lowgamma-std,0.01045246195559186
ch19-lowgamma-psd,0.009800093597070672
ch13-theta-relpow,0.008088682749969791
ch6-lowgamma-std,0.008055534596242385
ch8-lowgamma-std,0.00790999560117641
ch7-theta-relpow,0.007580424483296875
ch9-lowgamma-de,0.0075748197128396345
ch8-lowgamma-hjact,0.007115238400891529
ch19-lowgamma-std,0.006731004679670384
ch10-beta-psd,0.006206826353774832
ch4-lowgamma-psd,0.0059898440936964345
ch7-beta-relpow,0.005757930385583225
ch2-lowgamma-peaktopeak,0.005666891214288393
ch18-lowgamma-peaktopeak,0.005646785848519568
ch15-lowgamma-de,0.0054960241465539985
ch7-lowgamma-std,0.005434727805044324
ch13-beta-relpow,0.005381895540640181
ch10-theta-relpow,0.005381230857407418
ch1-lowgamma-peaktopeak,0.005369531131566955
ch10-lowgamma-de,0.00522436927983253
ch6-lowgamma-de,0.005135496403995857
ch4-lowgamma-de,0.004830030106611017
ch18-lowgamma-de,0.004773299953500921
ch7-alpha-relpow,0.004702340365790158
ch15-lowgamma-peaktopeak,0.0045787739375551684
ch4-lowgamma-peaktopeak,0.0045274435828205565
ch10-beta-peaktopeak,0.004434294105640305
ch7-lowgamma-hjact,0.004405989345472823
ch6-lowgamma-hjmob,0.004354144728948058
ch6-lowgamma-hjact,0.004349964074078246
ch9-lowgamma-peaktopeak,0.004336840623581637
ch7-delta-relpow,0.0043293682531637045
ch10-sigma-relpow,0.0042733635201587265
ch6-lowgamma-psd,0.004156320782960689
ch13-lowgamma-hjmob,0.004137991543577332
ch17-lowgamma-psd,0.003922978743219016
ch7-lowgamma-psd,0.003908873203041748
ch1-alpha-skew,0.003781507285871504
ch5-lowgamma-hjcomp,0.0037772045905478447
ch3-lowgamma-hjact,0.003646361273093135
ch13-lowgamma-hjcomp,0.003422959501012622
ch11-lowgamma-hjmob,0.0034098962483552374
ch16-lowgamma-peaktopeak,0.00336817279957022
ch6-theta-relpow,0.003335155634845614
ch18-lowgamma-psd,0.0032703563973859513
ch13-delta-relpow,0.003263577092045902
ch5-theta-relpow,0.003144734136231756
ch12-lowgamma-kurt,0.0031316092603683146
ch8-lowgamma-psd,0.003114731527141781
ch8-lowgamma-peaktopeak,0.003040967191563138
ch13-lowgamma-hjact,0.0029828243264392066
ch5-lowgamma-peaktopeak,0.002974335377045818
ch13-lowgamma-std,0.0029630952418237422
ch5-lowgamma-hjmob,0.002961000615494536
ch13-alpha-relpow,0.002926432385785285
ch8-lowgamma-de,0.002866009637045042
ch3-delta-relpow,0.002804000911322634
ch12-lowgamma-de,0.002740131646252468
ch3-lowgamma-psd,0.0027145131560633354
ch18-theta-relpow,0.002679818825094055
ch14-lowgamma-hjmob,0.002564015458160712
ch13-sigma-relpow,0.0025628691876552934
ch9-lowgamma-hjmob,0.002561109449193762
ch18-alpha-hjmob,0.0025325878540768537
ch5-lowgamma-psd,0.002529865926471643
ch7-alpha-peaktopeak,0.0024379843235193413
ch14-lowgamma-de,0.0023975239781164523
ch2-theta-kurt,0.002333931232506151
ch3-lowgamma-de,0.0023053202858458028
ch6-lowgamma-peaktopeak,0.0022247408808605787
ch18-beta-peaktopeak,0.002206818864776897
ch12-theta-kurt,0.002201972794103416
ch10-lowgamma-peaktopeak,0.0021966047586440885
ch3-lowgamma-std,0.0021517219958141136
ch14-alpha-hjmob,0.0021468412246873213
ch7-beta-psd,0.002134316659630828
ch18-beta-psd,0.0020537148793399037
